Dim1	Dim2	id	tsne	cancer
7.70126708438346	5.42004631829789	TCGA-R3-A69X-01A-22R-A30C-07	indegree	TCGA-BLCA
-10.619307969254	28.0725894186439	TCGA-XF-A9SP-01A-11R-A39I-07	indegree	TCGA-BLCA
-10.4708908831196	30.8129738491394	TCGA-FD-A3SN-01A-12R-A22U-07	indegree	TCGA-BLCA
-7.14641427489596	30.6746956394336	TCGA-2F-A9KT-01A-11R-A38B-07	indegree	TCGA-BLCA
-3.51495640314506	33.5491317491529	TCGA-CF-A5U8-01A-11R-A28M-07	indegree	TCGA-BLCA
-7.04573775408776	32.0301458417568	TCGA-GC-A3RD-01A-12R-A22U-07	indegree	TCGA-BLCA
-3.50751875687766	33.4468939349981	TCGA-FD-A43X-01A-11R-A23W-07	indegree	TCGA-BLCA
4.91528447730626	-9.92425167396813	TCGA-DK-A1AB-01A-11R-A13Y-07	indegree	TCGA-BLCA
-7.16106702692381	29.9790455726415	TCGA-ZF-A9R1-01A-11R-A39I-07	indegree	TCGA-BLCA
-3.34440807970649	30.6245385309544	TCGA-4Z-AA89-01A-11R-A39I-07	indegree	TCGA-BLCA
11.7751403040061	9.21030548201087	TCGA-XF-A9SW-01A-11R-A42T-07	indegree	TCGA-BLCA
-10.1475353110619	30.5521407688863	TCGA-FD-A6TC-01A-21R-A33J-07	indegree	TCGA-BLCA
14.4221916640062	7.85803149637924	TCGA-BT-A20O-01A-21R-A14Y-07	indegree	TCGA-BLCA
-17.964761663053	27.7112642445647	TCGA-FD-A5BY-01A-31R-A28M-07	indegree	TCGA-BLCA
7.59393154924409	2.1018193761488	TCGA-YC-A8S6-01A-31R-A38B-07	indegree	TCGA-BLCA
-6.45904107388252	34.5561057723321	TCGA-DK-AA75-01A-11R-A39I-07	indegree	TCGA-BLCA
-11.2779987563653	27.4738158005403	TCGA-FD-A43U-01A-11R-A23W-07	indegree	TCGA-BLCA
-15.1359225804633	28.7715832582794	TCGA-FD-A5C1-01A-11R-A28M-07	indegree	TCGA-BLCA
-6.08994110011833	30.9514183048664	TCGA-UY-A78N-01A-12R-A33J-07	indegree	TCGA-BLCA
-3.24928609962858	29.1000010655851	TCGA-HQ-A2OE-01A-11R-A206-07	indegree	TCGA-BLCA
-15.0046546358968	27.2143684124617	TCGA-ZF-A9RF-01A-11R-A38B-07	indegree	TCGA-BLCA
-3.74784450012229	32.8969617805477	TCGA-CF-A3MH-01A-11R-A20F-07	indegree	TCGA-BLCA
-6.57802396404229	31.6339969056716	TCGA-DK-A1A6-01A-11R-A13Y-07	indegree	TCGA-BLCA
-4.97094204551902	28.7816971040903	TCGA-GC-A3RB-01A-12R-A220-07	indegree	TCGA-BLCA
-4.7883166566857	20.7799057172819	TCGA-GD-A3OS-01A-12R-A220-07	indegree	TCGA-BLCA
8.08900733684498	5.7235149923857	TCGA-DK-A2HX-01A-12R-A18C-07	indegree	TCGA-BLCA
-15.9373183503335	28.7107678154077	TCGA-BT-A42F-01A-11R-A23W-07	indegree	TCGA-BLCA
-13.8235379572158	-1.83038233465239	TCGA-DK-A1AC-01A-11R-A13Y-07	indegree	TCGA-BLCA
8.39688319514789	5.01920586657324	TCGA-G2-A2EC-01A-11R-A180-07	indegree	TCGA-BLCA
-2.95033122515177	32.8723029091491	TCGA-CF-A8HX-01A-11R-A36F-07	indegree	TCGA-BLCA
-3.66052266127697	32.0080382950438	TCGA-XF-A9SH-01A-11R-A39I-07	indegree	TCGA-BLCA
-21.6676842692373	-35.6868300233187	TCGA-BL-A13J-01B-04R-A277-07	indegree	TCGA-BLCA
-5.43845402513365	28.8071502934287	TCGA-GC-A4ZW-01A-11R-A26T-07	indegree	TCGA-BLCA
-9.55425936187005	30.0390328939446	TCGA-UY-A9PH-01A-11R-A38B-07	indegree	TCGA-BLCA
-8.87544633158262	29.0369895234638	TCGA-2F-A9KW-01A-11R-A38B-07	indegree	TCGA-BLCA
-23.3228745325564	18.0114061659286	TCGA-G2-A2ES-01A-11R-A180-07	indegree	TCGA-BLCA
-17.34252308749	22.835606958166	TCGA-XF-A8HE-01A-11R-A36F-07	indegree	TCGA-BLCA
-3.27511314943462	30.1936225959017	TCGA-ZF-A9RL-01A-11R-A38B-07	indegree	TCGA-BLCA
