Dim1	Dim2	id	tsne	cancer
49.3510809202823	-15.2354803201548	TCGA-AB-2913-03A-01T-0734-13	expression	TCGA-LAML
47.0615782643576	-17.6913406258102	TCGA-AB-2858-03A-01T-0736-13	expression	TCGA-LAML
47.4364762169007	-16.3824344025226	TCGA-AB-2986-03A-01T-0734-13	expression	TCGA-LAML
49.6905905331344	-15.5751264841076	TCGA-AB-2876-03A-01T-0734-13	expression	TCGA-LAML
49.3169596383088	-15.4517601793119	TCGA-AB-2839-03A-01T-0734-13	expression	TCGA-LAML
49.5846888532715	-20.7098399430111	TCGA-AB-2866-03A-01T-0736-13	expression	TCGA-LAML
47.1156285109596	-18.8861091753649	TCGA-AB-2859-03A-01T-0736-13	expression	TCGA-LAML
48.0434129567089	-19.4844667608753	TCGA-AB-2891-03A-01T-0735-13	expression	TCGA-LAML
50.6232886965705	-14.9190865293832	TCGA-AB-2849-03A-01T-0734-13	expression	TCGA-LAML
47.6202114650007	-20.2576529177265	TCGA-AB-2992-03A-01T-0735-13	expression	TCGA-LAML
49.9443533607837	-15.7759012193994	TCGA-AB-2914-03A-01T-0734-13	expression	TCGA-LAML
46.9995438608205	-19.5753373148748	TCGA-AB-2943-03A-01T-0740-13	expression	TCGA-LAML
47.0905335808283	-16.8490355504288	TCGA-AB-2990-03B-01T-0748-13	expression	TCGA-LAML
50.4161138352211	-17.2404214885355	TCGA-AB-2834-03A-01T-0734-13	expression	TCGA-LAML
48.5493444162144	-19.8221478679081	TCGA-AB-2870-03A-01T-0735-13	expression	TCGA-LAML
46.4748025707552	-19.9925150270631	TCGA-AB-2817-03A-01T-0736-13	expression	TCGA-LAML
50.7126870035708	-15.9199427383733	TCGA-AB-2819-03A-01T-0734-13	expression	TCGA-LAML
48.8767473435367	-21.9996909198188	TCGA-AB-2810-03A-01T-0736-13	expression	TCGA-LAML
49.3751447227148	-19.9288063649247	TCGA-AB-2948-03A-01T-0740-13	expression	TCGA-LAML
49.2221704019017	-20.4010611795218	TCGA-AB-2994-03A-01T-0735-13	expression	TCGA-LAML
45.8584436990977	-17.3933161274328	TCGA-AB-3011-03A-01T-0736-13	expression	TCGA-LAML
50.4375633098644	-17.4359979322666	TCGA-AB-2828-03A-01T-0734-13	expression	TCGA-LAML
47.6559633137644	-17.2461514158806	TCGA-AB-2918-03A-01T-0740-13	expression	TCGA-LAML
50.5512634779278	-16.6749167029098	TCGA-AB-2842-03A-01T-0734-13	expression	TCGA-LAML
50.2754019859345	-16.662098380666	TCGA-AB-2867-03A-01T-0734-13	expression	TCGA-LAML
50.3943078554655	-17.4802278272228	TCGA-AB-2815-03A-01T-0734-13	expression	TCGA-LAML
49.5948090247461	-20.1858867785739	TCGA-AB-2851-03A-01T-0736-13	expression	TCGA-LAML
50.5225825768756	-18.8327327184466	TCGA-AB-2973-03A-01T-0734-13	expression	TCGA-LAML
50.2939459236733	-17.1674114420945	TCGA-AB-2970-03A-01T-0734-13	expression	TCGA-LAML
50.5787061942855	-18.6849709135712	TCGA-AB-2916-03A-01T-0734-13	expression	TCGA-LAML
49.3175218929695	-19.5392242769382	TCGA-AB-2911-03A-01T-0734-13	expression	TCGA-LAML
47.6651454152401	-17.3054263910116	TCGA-AB-2844-03A-01T-0736-13	expression	TCGA-LAML
46.7107353889254	-19.9916825402548	TCGA-AB-2847-03A-01T-0736-13	expression	TCGA-LAML
48.4347707333737	-21.8638327755263	TCGA-AB-2897-03A-01T-0735-13	expression	TCGA-LAML
49.5995444108466	-15.5672018121004	TCGA-AB-2853-03A-01T-0734-13	expression	TCGA-LAML
48.9749010071552	-22.092463728572	TCGA-AB-2979-03B-01T-0760-13	expression	TCGA-LAML
46.619715125341	-20.4626525566146	TCGA-AB-2882-03A-01T-0740-13	expression	TCGA-LAML
50.4729506546035	-18.0359755266849	TCGA-AB-2818-03A-01T-0734-13	expression	TCGA-LAML
50.5185022954133	-17.8482142537316	TCGA-AB-2805-03A-01T-0734-13	expression	TCGA-LAML
46.2919999135918	-19.7342089828917	TCGA-AB-2929-03A-01T-0735-13	expression	TCGA-LAML
46.4815275013222	-18.4769995455152	TCGA-AB-3009-03A-01T-0736-13	expression	TCGA-LAML
45.4800667076379	-18.1408917438108	TCGA-AB-2883-03A-01T-0734-13	expression	TCGA-LAML
48.3920318144368	-18.7343783201792	TCGA-AB-2889-03A-01T-0735-13	expression	TCGA-LAML
49.8418321145219	-19.8198136900397	TCGA-AB-2825-03A-01T-0736-13	expression	TCGA-LAML
46.2472415780939	-21.031909498449	TCGA-AB-2938-03A-01T-0736-13	expression	TCGA-LAML
50.5417001286085	-16.5331489797296	TCGA-AB-2965-03A-01T-0734-13	expression	TCGA-LAML
45.8435589490859	-19.123900148372	TCGA-AB-2944-03A-01T-0740-13	expression	TCGA-LAML
45.6652076523198	-19.5144278959307	TCGA-AB-2820-03A-01T-0735-13	expression	TCGA-LAML
50.468458090889	-16.379042669046	TCGA-AB-2912-03A-01T-0734-13	expression	TCGA-LAML
47.6159011165129	-17.1336066595019	TCGA-AB-2896-03B-01T-0751-13	expression	TCGA-LAML
49.4308192740926	-15.4756446910462	TCGA-AB-2812-03A-01T-0734-13	expression	TCGA-LAML
47.3032495544293	-19.6892898261566	TCGA-AB-2830-03A-01T-0736-13	expression	TCGA-LAML
50.2353101815563	-16.0717751691637	TCGA-AB-2808-03A-01T-0734-13	expression	TCGA-LAML
48.657921811236	-19.8473651770897	TCGA-AB-2865-03A-01T-0736-13	expression	TCGA-LAML
47.9848506941294	-19.9828255390385	TCGA-AB-2843-03A-01T-0736-13	expression	TCGA-LAML
50.5938237936822	-14.9839470763789	TCGA-AB-2917-03A-01T-0734-13	expression	TCGA-LAML
46.6346523911434	-20.1718541925579	TCGA-AB-2821-03A-01T-0735-13	expression	TCGA-LAML
47.4715989295268	-19.171764463938	TCGA-AB-2996-03A-01T-0735-13	expression	TCGA-LAML
47.8480792533964	-17.3094181708736	TCGA-AB-2921-03A-01T-0740-13	expression	TCGA-LAML
47.7768780128386	-16.8368934988475	TCGA-AB-2988-03B-01T-0748-13	expression	TCGA-LAML
48.5245263491245	-18.8495672140571	TCGA-AB-2881-03A-01T-0735-13	expression	TCGA-LAML
47.3060238844002	-20.3642726132197	TCGA-AB-2908-03A-01T-0740-13	expression	TCGA-LAML
46.8314221258761	-17.7918112756442	TCGA-AB-2869-03A-01T-0735-13	expression	TCGA-LAML
46.3408991079249	-20.9548944972246	TCGA-AB-2857-03A-01T-0736-13	expression	TCGA-LAML
49.3917370454736	-15.1659956116079	TCGA-AB-2822-03A-01T-0734-13	expression	TCGA-LAML
50.3285670442109	-18.1446377155846	TCGA-AB-2971-03A-01T-0734-13	expression	TCGA-LAML
47.6370358551241	-17.2784439930496	TCGA-AB-2930-03A-01T-0740-13	expression	TCGA-LAML
50.5079821947903	-19.5017751606808	TCGA-AB-2987-03A-01T-0734-13	expression	TCGA-LAML
50.1568821412535	-21.256609392467	TCGA-AB-2861-03A-01T-0736-13	expression	TCGA-LAML
50.1450632844159	-21.3553691031642	TCGA-AB-2910-03A-01T-0740-13	expression	TCGA-LAML
45.5897080254111	-18.1375689320693	TCGA-AB-2928-03A-01T-0740-13	expression	TCGA-LAML
49.5915040025606	-22.1143863424935	TCGA-AB-2811-03B-01T-0760-13	expression	TCGA-LAML
50.8695359765647	-15.9601104938455	TCGA-AB-2878-03A-01T-0734-13	expression	TCGA-LAML
50.3580574780615	-19.2127198966206	TCGA-AB-2888-03B-01T-0748-13	expression	TCGA-LAML
49.1184370061782	-22.2094136743812	TCGA-AB-2952-03B-01T-0760-13	expression	TCGA-LAML
47.7202476366589	-17.4475003406536	TCGA-AB-2845-03B-01T-0748-13	expression	TCGA-LAML
46.818489880348	-18.5704835917207	TCGA-AB-2871-03A-01T-0735-13	expression	TCGA-LAML
46.0402291005119	-18.8467114071388	TCGA-AB-2949-03B-01T-0748-13	expression	TCGA-LAML
50.4654090710188	-15.0633752174096	TCGA-AB-2959-03A-01T-0734-13	expression	TCGA-LAML
49.899476692495	-21.4273460702522	TCGA-AB-2925-03A-01T-0735-13	expression	TCGA-LAML
48.3763432151419	-18.1708835252523	TCGA-AB-2942-03A-01T-0734-13	expression	TCGA-LAML
47.4488683154759	-20.2227281665675	TCGA-AB-2899-03A-01T-0736-13	expression	TCGA-LAML
46.0627819955349	-21.0438158549808	TCGA-AB-2941-03A-01T-0740-13	expression	TCGA-LAML
45.9079761198836	-17.3373164357094	TCGA-AB-2877-03A-01T-0735-13	expression	TCGA-LAML
46.5284044988491	-19.6216530473919	TCGA-AB-2898-03A-01T-0735-13	expression	TCGA-LAML
45.809266318254	-18.2123213818532	TCGA-AB-2999-03B-01T-0748-13	expression	TCGA-LAML
49.4440307628068	-20.2460288307909	TCGA-AB-2934-03A-01T-0740-13	expression	TCGA-LAML
50.3572075422875	-19.3933840761911	TCGA-AB-2981-03B-01T-0748-13	expression	TCGA-LAML
46.7022278698467	-20.7964822045245	TCGA-AB-2935-03A-01T-0740-13	expression	TCGA-LAML
48.9537918346033	-22.2378197948612	TCGA-AB-2920-03B-01T-0760-13	expression	TCGA-LAML
45.8000407584007	-17.5311999174822	TCGA-AB-2872-03A-01T-0735-13	expression	TCGA-LAML
48.1521619639509	-17.7432285652522	TCGA-AB-2946-03A-01T-0740-13	expression	TCGA-LAML
50.3803936074359	-17.2603651759689	TCGA-AB-2933-03A-01T-0734-13	expression	TCGA-LAML
45.8379441757373	-17.3106456916173	TCGA-AB-2919-03A-01T-0740-13	expression	TCGA-LAML
46.3865330611933	-18.2583036664251	TCGA-AB-2901-03A-01T-0735-13	expression	TCGA-LAML
49.6045881711909	-22.0895574559707	TCGA-AB-2977-03B-01T-0760-13	expression	TCGA-LAML
50.4777665849501	-17.3433575198757	TCGA-AB-2826-03A-01T-0734-13	expression	TCGA-LAML
50.4568668039004	-15.8854021061571	TCGA-AB-2863-03A-01T-0734-13	expression	TCGA-LAML
48.0133916044894	-16.4653413800345	TCGA-AB-2874-03A-01T-0735-13	expression	TCGA-LAML
46.7327667137516	-17.654662128624	TCGA-AB-2998-03A-01T-0735-13	expression	TCGA-LAML
47.0360282986927	-17.8215636717501	TCGA-AB-2875-03A-01T-0735-13	expression	TCGA-LAML
47.4596785891047	-18.6865212370874	TCGA-AB-2983-03A-01T-0734-13	expression	TCGA-LAML
49.0021748627164	-19.5610708683063	TCGA-AB-2915-03A-01T-0740-13	expression	TCGA-LAML
50.7933281844007	-15.8878509764892	TCGA-AB-2980-03A-01T-0734-13	expression	TCGA-LAML
47.6414035991734	-17.4811752133034	TCGA-AB-3000-03A-01T-0736-13	expression	TCGA-LAML
50.2878262122865	-16.0734591441074	TCGA-AB-2963-03A-01T-0734-13	expression	TCGA-LAML
46.6440315831083	-17.5573246167546	TCGA-AB-2886-03A-01T-0735-13	expression	TCGA-LAML
49.1719574526029	-15.6221608838945	TCGA-AB-2976-03A-01T-0734-13	expression	TCGA-LAML
47.4273808966403	-18.163428589181	TCGA-AB-3008-03A-01T-0736-13	expression	TCGA-LAML
46.1431905449802	-17.9424935453756	TCGA-AB-3007-03A-01T-0736-13	expression	TCGA-LAML
46.916990387847	-17.5871969217702	TCGA-AB-2931-03A-01T-0740-13	expression	TCGA-LAML
47.7731554321576	-17.3655166067752	TCGA-AB-2880-03A-01T-0735-13	expression	TCGA-LAML
49.7909460128834	-21.0467949569328	TCGA-AB-2932-03A-01T-0740-13	expression	TCGA-LAML
48.6491533351209	-16.0779150191635	TCGA-AB-2894-03A-01T-0734-13	expression	TCGA-LAML
49.5849185510549	-20.6165789029335	TCGA-AB-2900-03A-01T-0735-13	expression	TCGA-LAML
45.7727357637181	-19.4722688488227	TCGA-AB-2885-03A-01T-0735-13	expression	TCGA-LAML
47.1065845374928	-16.1910041896754	TCGA-AB-2984-03A-01T-0734-13	expression	TCGA-LAML
47.5090321232832	-20.5046568927724	TCGA-AB-2927-03A-01T-0740-13	expression	TCGA-LAML
47.8233817581808	-18.1223462053007	TCGA-AB-2940-03A-01T-0736-13	expression	TCGA-LAML
47.1286749359045	-19.3147036087527	TCGA-AB-2936-03A-01T-0740-13	expression	TCGA-LAML
46.4609689005913	-17.9666438895373	TCGA-AB-2950-03A-01T-0735-13	expression	TCGA-LAML
49.4598294560419	-15.1061778244917	TCGA-AB-2966-03A-01T-0734-13	expression	TCGA-LAML
47.5468972737908	-19.7689041564897	TCGA-AB-2890-03A-01T-0735-13	expression	TCGA-LAML
47.5700479758841	-16.8543209152398	TCGA-AB-2975-03A-01T-0734-13	expression	TCGA-LAML
46.2134702373609	-17.6591197818447	TCGA-AB-2840-03A-01T-0734-13	expression	TCGA-LAML
49.4449012708847	-15.1898370545071	TCGA-AB-2814-03A-01T-0734-13	expression	TCGA-LAML
-44.2883565775068	-11.3556896987576	TCGA-A4-8517-01A-11R-2404-07	expression	TCGA-KIRP
-43.2858802023126	-10.0392463942739	TCGA-P4-AAVK-01A-11R-A42S-07	expression	TCGA-KIRP
-46.2501607363982	-14.5378279271337	TCGA-EV-5902-01A-11R-1592-07	expression	TCGA-KIRP
-42.3478085242839	-7.06556018750383	TCGA-2Z-A9JI-01A-11R-A42S-07	expression	TCGA-KIRP
-48.2455219070527	-11.5789040883597	TCGA-2Z-A9JJ-01A-11R-A42S-07	expression	TCGA-KIRP
-42.306620968369	-7.0036461018181	TCGA-5P-A9K9-01A-11R-A42S-07	expression	TCGA-KIRP
-46.4541530577003	-15.5388087206387	TCGA-AL-3467-01A-02R-1351-07	expression	TCGA-KIRP
-42.7449784111838	-15.1503838991036	TCGA-Y8-A8RY-01A-11R-A37K-07	expression	TCGA-KIRP
-44.1819118489003	-12.3516626368264	TCGA-B3-A6W5-01A-12R-A33Z-07	expression	TCGA-KIRP
-45.3884553707534	-15.4763132533038	TCGA-G7-A8LE-01A-11R-A36F-07	expression	TCGA-KIRP
-42.597180757701	-14.1938407739173	TCGA-2Z-A9JR-01A-12R-A42S-07	expression	TCGA-KIRP
-40.1055834904319	-12.0412593123795	TCGA-MH-A560-01A-11R-A26U-07	expression	TCGA-KIRP
-38.4356871801043	-14.8118015244699	TCGA-MH-A562-01A-11R-A26U-07	expression	TCGA-KIRP
-45.389564001821	-9.69101187935499	TCGA-BQ-7061-01A-11R-1965-07	expression	TCGA-KIRP
-39.4083266721259	-12.9710834979665	TCGA-2Z-A9JP-01A-11R-A42S-07	expression	TCGA-KIRP
-42.9735952946205	-11.3933009138777	TCGA-BQ-7045-01A-31R-1965-07	expression	TCGA-KIRP
-45.6125441950498	-14.1175970672402	TCGA-A4-7584-01A-11R-2139-07	expression	TCGA-KIRP
-43.6027116430779	-9.94813248777995	TCGA-A4-8518-01A-11R-2404-07	expression	TCGA-KIRP
-38.343588107959	-14.714329920594	TCGA-F9-A7VF-01A-11R-A33Z-07	expression	TCGA-KIRP
-45.8213599257142	-15.2072388970188	TCGA-DW-7842-01A-11R-A32Z-07	expression	TCGA-KIRP
-41.486736051335	-17.7117195393797	TCGA-5P-A9K2-01A-11R-A42S-07	expression	TCGA-KIRP
-44.5703460117507	-9.12559509698052	TCGA-SX-A7SO-01A-11R-A355-07	expression	TCGA-KIRP
-46.5139374659417	-8.554801611043	TCGA-BQ-5876-01A-11R-1592-07	expression	TCGA-KIRP
-43.6914684283933	-13.3356106533559	TCGA-G7-7502-01A-11R-2204-07	expression	TCGA-KIRP
-42.2112859743326	-17.1477835224753	TCGA-SX-A7SU-01A-11R-A36F-07	expression	TCGA-KIRP
-43.2164571421764	-9.56314963651094	TCGA-A4-A5Y0-01A-11R-A31O-07	expression	TCGA-KIRP
1.65387027760677	21.41364674129	TCGA-B3-4104-01A-02R-1351-07	expression	TCGA-KIRP
-41.0556906498742	-15.7569889787723	TCGA-F9-A7Q0-01A-11R-A36F-07	expression	TCGA-KIRP
-39.2531335098289	-14.3592950409666	TCGA-BQ-5888-01A-11R-1592-07	expression	TCGA-KIRP
-42.4644642509976	-7.25737503701691	TCGA-A4-8098-01A-11R-2404-07	expression	TCGA-KIRP
-40.2934800196804	-11.9172944085717	TCGA-BQ-5886-01A-11R-1592-07	expression	TCGA-KIRP
-42.6094570375045	-16.960717109403	TCGA-Y8-A895-01A-11R-A36F-07	expression	TCGA-KIRP
-44.656979038473	-13.0880743832157	TCGA-MH-A55W-01A-11R-A26U-07	expression	TCGA-KIRP
-39.6549462796874	-13.7715647905504	TCGA-AL-7173-01A-11R-2139-07	expression	TCGA-KIRP
-45.4972299545016	-7.9094619392515	TCGA-A4-A5Y1-01A-11R-A28H-07	expression	TCGA-KIRP
-38.4077830212033	-14.7802249616604	TCGA-B1-A654-01A-11R-A31O-07	expression	TCGA-KIRP
-42.728720964879	-16.4955146156813	TCGA-A4-7732-01A-11R-2139-07	expression	TCGA-KIRP
-41.9309160506415	-12.4813144170325	TCGA-KV-A6GD-01A-11R-A31O-07	expression	TCGA-KIRP
-41.7338606994357	-17.5077167616138	TCGA-AL-3472-01A-01R-1193-07	expression	TCGA-KIRP
-41.7432001861052	-17.0640778459604	TCGA-UZ-A9PL-01A-11R-A38C-07	expression	TCGA-KIRP
-39.3526883945764	-13.0766035293238	TCGA-WN-AB4C-01A-11R-A42S-07	expression	TCGA-KIRP
-42.3595841439674	-6.83956399380234	TCGA-IA-A40Y-01A-11R-A24Z-07	expression	TCGA-KIRP
-43.1291644688306	-14.2809797107031	TCGA-SX-A71U-01A-12R-A33Z-07	expression	TCGA-KIRP
-46.8380232154355	-11.3828169211296	TCGA-B3-8121-01A-21R-2404-07	expression	TCGA-KIRP
-42.1083225248175	-17.2127634466451	TCGA-HE-A5NI-01A-11R-A26U-07	expression	TCGA-KIRP
-42.4539816878315	-9.31101081125233	TCGA-2Z-A9J8-01A-11R-A42S-07	expression	TCGA-KIRP
-41.5732876706404	-13.8438132604836	TCGA-2Z-A9J6-01A-11R-A38C-07	expression	TCGA-KIRP
-41.0304676931368	-5.94189561902153	TCGA-BQ-5894-01A-11R-1592-07	expression	TCGA-KIRP
-42.3759397968172	-16.9810690966876	TCGA-A4-A5DU-01A-11R-A28H-07	expression	TCGA-KIRP
-42.0546228157539	-14.6176108164278	TCGA-SX-A7SN-01A-11R-A355-07	expression	TCGA-KIRP
-47.1989019492478	-10.5279798234717	TCGA-BQ-7059-01A-11R-1965-07	expression	TCGA-KIRP
-41.9828516520956	-9.91840601886089	TCGA-IA-A40X-01A-11R-A24Z-07	expression	TCGA-KIRP
-40.7782448029562	-15.2667181910797	TCGA-B9-A44B-01A-11R-A24Z-07	expression	TCGA-KIRP
-38.0265051643257	-14.3995057299097	TCGA-2Z-A9JT-01A-11R-A42S-07	expression	TCGA-KIRP
-45.2636625973481	-14.7871211336712	TCGA-Y8-A8S0-01A-11R-A37K-07	expression	TCGA-KIRP
-39.8152197020241	-11.1145365628281	TCGA-IA-A83T-01A-11R-A355-07	expression	TCGA-KIRP
-39.640224284655	-15.3152949282628	TCGA-MH-A55Z-01A-11R-A26U-07	expression	TCGA-KIRP
-38.0513873738456	-14.5587959719547	TCGA-2Z-A9JQ-01A-11R-A42S-07	expression	TCGA-KIRP
-44.8425521567459	-12.4610869142136	TCGA-GL-8500-01A-11R-2404-07	expression	TCGA-KIRP
-39.0570822845946	-15.4624697444225	TCGA-G7-6795-01A-11R-1965-07	expression	TCGA-KIRP
-47.1147878849429	-8.37811183009136	TCGA-BQ-5884-01A-11R-1592-07	expression	TCGA-KIRP
-45.9350650926603	-13.5622649801698	TCGA-HE-7129-01A-11R-1965-07	expression	TCGA-KIRP
-41.5644764696391	-17.6887167135882	TCGA-B1-A47N-01A-11R-A24Z-07	expression	TCGA-KIRP
2.10150285538017	18.5773157317917	TCGA-HE-7130-01A-11R-1965-07	expression	TCGA-KIRP
-42.851093306248	-12.533146054636	TCGA-BQ-7062-01A-11R-1965-07	expression	TCGA-KIRP
-41.7919904819027	-9.29100222688064	TCGA-BQ-5890-01A-11R-1592-07	expression	TCGA-KIRP
-47.711327948344	-11.9707630119792	TCGA-GL-7773-01A-11R-A32Z-07	expression	TCGA-KIRP
-42.3903421425521	-6.19863978177359	TCGA-GL-7966-01A-11R-2204-07	expression	TCGA-KIRP
-46.2793744496898	-8.84190203576017	TCGA-B1-A655-01A-11R-A31O-07	expression	TCGA-KIRP
-44.1438771210712	-12.9301759697989	TCGA-A4-7583-01A-11R-A32Z-07	expression	TCGA-KIRP
-42.1088953910191	-10.3076228814002	TCGA-MH-A855-01A-11R-A355-07	expression	TCGA-KIRP
-47.1654389254989	-13.6300541456405	TCGA-B3-4103-01A-02R-1351-07	expression	TCGA-KIRP
-45.4063707277762	-15.3205679723818	TCGA-SX-A71S-01A-11R-A33Z-07	expression	TCGA-KIRP
-44.1689820408182	-11.9825824255492	TCGA-SX-A71V-01A-11R-A33Z-07	expression	TCGA-KIRP
-47.8407609775824	-11.6733055383546	TCGA-EV-5901-01A-11R-1592-07	expression	TCGA-KIRP
-48.0021941303299	-11.4758382122443	TCGA-BQ-7049-01A-11R-1965-07	expression	TCGA-KIRP
-43.3455579675811	-14.6288449646724	TCGA-SX-A7SR-01A-12R-A36F-07	expression	TCGA-KIRP
-45.3967683220301	-14.1025149891906	TCGA-2Z-A9JS-01A-21R-A42S-07	expression	TCGA-KIRP
-43.6546346544743	-9.9781971216331	TCGA-IZ-8195-01A-31R-2404-07	expression	TCGA-KIRP
-45.3891580020383	-13.6538239958229	TCGA-HE-A5NH-01A-11R-A26U-07	expression	TCGA-KIRP
-47.4778736609118	-10.8772085694292	TCGA-EV-5903-01A-11R-1592-07	expression	TCGA-KIRP
-44.3600205250519	-8.36476729330236	TCGA-BQ-7048-01A-11R-1965-07	expression	TCGA-KIRP
-41.6110335501019	-17.6342969784214	TCGA-SX-A71R-01A-12R-A33Z-07	expression	TCGA-KIRP
-39.3916226317108	-16.0273283959649	TCGA-P4-A5ED-01A-11R-A28H-07	expression	TCGA-KIRP
-46.0625381684365	-15.2809196503965	TCGA-Y8-A894-01A-11R-A36F-07	expression	TCGA-KIRP
-43.1605484403782	-14.6480341917088	TCGA-UZ-A9PX-01A-11R-A42S-07	expression	TCGA-KIRP
-42.5867845342121	-11.1700341115279	TCGA-B1-7332-01A-11R-A32Z-07	expression	TCGA-KIRP
-40.1610540969682	-13.6641348920348	TCGA-IA-A40U-01A-11R-A24Z-07	expression	TCGA-KIRP
-42.5452181535332	-9.20522141453522	TCGA-4A-A93X-01A-11R-A37K-07	expression	TCGA-KIRP
-40.7306713543889	-10.6977422754608	TCGA-A4-7286-01A-11R-A32Z-07	expression	TCGA-KIRP
-47.3525503284558	-13.3785369346383	TCGA-B9-4117-01A-02R-1351-07	expression	TCGA-KIRP
-41.3608501181684	-5.71407908773642	TCGA-BQ-5879-01A-11R-1592-07	expression	TCGA-KIRP
-46.0385336267236	-13.4197041179883	TCGA-DZ-6133-01A-11R-1965-07	expression	TCGA-KIRP
-43.9037057025317	-11.3228960012932	TCGA-BQ-7044-01A-11R-1965-07	expression	TCGA-KIRP
-43.5449199449626	-15.3611989972983	TCGA-2Z-A9JL-01A-11R-A42S-07	expression	TCGA-KIRP
-41.527304074134	-17.5723306805594	TCGA-UZ-A9Q0-01A-12R-A42S-07	expression	TCGA-KIRP
-45.6249860615568	-14.108754810747	TCGA-A4-8630-01A-11R-2404-07	expression	TCGA-KIRP
-42.1672081313233	-12.546457091475	TCGA-2K-A9WE-01A-11R-A38C-07	expression	TCGA-KIRP
-33.0648132869749	1.7104538001341	TCGA-WN-A9G9-01A-12R-A37K-07	expression	TCGA-KIRP
-40.567786071807	-14.1687287017621	TCGA-2Z-A9JE-01A-11R-A42S-07	expression	TCGA-KIRP
-41.6363631222188	-15.2797928959838	TCGA-4A-A93W-01A-11R-A37K-07	expression	TCGA-KIRP
-47.3252640419055	-10.6304271076424	TCGA-DZ-6132-01A-11R-1965-07	expression	TCGA-KIRP
-43.0397264031325	-11.8010442374967	TCGA-DW-7834-01A-11R-2139-07	expression	TCGA-KIRP
-43.6835895673874	12.9073657609682	TCGA-2Z-A9J9-01A-11R-A42S-07	expression	TCGA-KIRP
-42.357241375367	-12.0782888974005	TCGA-B9-A5W8-01A-11R-A28H-07	expression	TCGA-KIRP
-44.0939799250081	-13.8129433153029	TCGA-UZ-A9PP-01A-11R-A42S-07	expression	TCGA-KIRP
-44.1811923835404	-11.1046049558031	TCGA-BQ-7046-01A-11R-1965-07	expression	TCGA-KIRP
-45.9737434234269	-13.5148236427014	TCGA-B9-5155-01A-01R-1592-07	expression	TCGA-KIRP
-41.5774021279823	-6.22396821845333	TCGA-BQ-5893-01A-11R-1592-07	expression	TCGA-KIRP
-43.0226066078187	-14.0888083380984	TCGA-SX-A71W-01A-12R-A355-07	expression	TCGA-KIRP
-42.2162949088134	-12.0769342719078	TCGA-HE-A5NK-01A-11R-A26U-07	expression	TCGA-KIRP
-41.4637801424141	-6.18896675344184	TCGA-P4-A5E8-01A-11R-A28H-07	expression	TCGA-KIRP
-43.4978835850527	-14.2402497311854	TCGA-GL-A59R-01A-11R-A26U-07	expression	TCGA-KIRP
-41.9659366720112	-14.3805482259943	TCGA-2Z-A9JM-01A-12R-A42S-07	expression	TCGA-KIRP
-42.0990523443088	-14.7300765311662	TCGA-A4-A7UZ-01A-12R-A355-07	expression	TCGA-KIRP
-44.0323637993502	-8.00261570654877	TCGA-B9-A69E-01A-11R-A31O-07	expression	TCGA-KIRP
-46.5397976925167	-11.4876518853846	TCGA-PJ-A5Z8-01A-11R-A28H-07	expression	TCGA-KIRP
-41.1534325021663	-13.6116586990886	TCGA-2Z-A9J1-01A-11R-A38C-07	expression	TCGA-KIRP
-44.7820706885575	-11.9550759806827	TCGA-B9-A5W9-01A-11R-A28H-07	expression	TCGA-KIRP
-39.2862344472805	-13.2189438242155	TCGA-2Z-A9J5-01A-21R-A38C-07	expression	TCGA-KIRP
-41.9656724847482	-9.12327342339577	TCGA-A4-A57E-01A-11R-A26U-07	expression	TCGA-KIRP
-44.179225462823	-10.6683499189635	TCGA-UZ-A9PO-01A-11R-A38C-07	expression	TCGA-KIRP
-42.1683374639231	-17.1818387160269	TCGA-SX-A7SS-01A-11R-A36F-07	expression	TCGA-KIRP
-39.1091698898083	-12.4912254984258	TCGA-IZ-A6M8-01A-11R-A31O-07	expression	TCGA-KIRP
-44.293448747897	-6.70884404475875	TCGA-J7-8537-01A-11R-2404-07	expression	TCGA-KIRP
-42.8559642023964	-13.5333671214756	TCGA-UZ-A9PK-01A-11R-A38C-07	expression	TCGA-KIRP
-44.3142908499356	-11.5804239486021	TCGA-A4-8310-01A-11R-2404-07	expression	TCGA-KIRP
-45.384706454029	-7.31742590503859	TCGA-AL-3466-01A-02R-1351-07	expression	TCGA-KIRP
-46.3676658880867	-10.9428836539755	TCGA-A4-7996-01A-11R-2204-07	expression	TCGA-KIRP
-40.3140114101628	-11.1029045835044	TCGA-UZ-A9PM-01A-21R-A38C-07	expression	TCGA-KIRP
-44.5368090008798	-9.88400838673706	TCGA-UZ-A9Q1-01A-11R-A42S-07	expression	TCGA-KIRP
-40.6711483830528	-14.4312890460646	TCGA-2Z-A9J7-01A-11R-A38C-07	expression	TCGA-KIRP
-39.4303972929109	-15.1539256645208	TCGA-KV-A6GE-01A-11R-A31O-07	expression	TCGA-KIRP
-43.1876500552321	-12.7420223945705	TCGA-B9-4115-01A-01R-1193-07	expression	TCGA-KIRP
-38.6283129090051	-3.83989026153825	TCGA-P4-A5EA-01A-11R-A28H-07	expression	TCGA-KIRP
-41.8592388613919	-17.176540733097	TCGA-5P-A9JY-01A-11R-A42S-07	expression	TCGA-KIRP
-44.1405697176206	-15.3170512956807	TCGA-O9-A75Z-01A-11R-A33Z-07	expression	TCGA-KIRP
