class	entropy	silhouette	k	cancer	ID
2	0	0.984307429880249	k_4	BRCA	TCGA-BH-A0B4-01A-11R-A00Z-07
1	0	0.990506442585208	k_4	BRCA	TCGA-D8-A1XB-01A-11R-A14D-07
1	0	0.990506442585208	k_4	BRCA	TCGA-AO-A0J5-01A-11R-A034-07
2	0	0.984307429880249	k_4	BRCA	TCGA-A2-A04Y-01A-21R-A034-07
2	0	0.984307429880249	k_4	BRCA	TCGA-AC-A4ZE-01A-11R-A41B-07
3	0	0.959065267845201	k_4	BRCA	TCGA-E2-A159-01A-11R-A115-07
1	0	0.990506442585208	k_4	BRCA	TCGA-A8-A09N-01A-11R-A00Z-07
4	0	0.933262132633603	k_4	BRCA	TCGA-OL-A66P-01A-11R-A31O-07
2	0	0.984307429880249	k_4	BRCA	TCGA-E9-A5UP-01A-11R-A28M-07
4	0	0.933262132633603	k_4	BRCA	TCGA-AC-A2QJ-01A-12R-A19W-07
1	0	0.990506442585208	k_4	BRCA	TCGA-AN-A041-01A-11R-A034-07
1	0	0.990506442585208	k_4	BRCA	TCGA-E9-A1N5-01A-11R-A14D-07
4	0	0.933262132633603	k_4	BRCA	TCGA-LL-A6FP-01A-11R-A31O-07
4	0	0.933262132633603	k_4	BRCA	TCGA-V7-A7HQ-01A-11R-A33J-07
2	0	0.984307429880249	k_4	BRCA	TCGA-AC-A8OR-01A-21R-A41B-07
2	0	0.984307429880249	k_4	BRCA	TCGA-A2-A3XZ-01A-42R-A239-07
2	0	0.984307429880249	k_4	BRCA	TCGA-E2-A105-01A-11R-A10J-07
1	0	0.990506442585208	k_4	BRCA	TCGA-GI-A2C8-01A-11R-A16F-07
3	0	0.959065267845201	k_4	BRCA	TCGA-E2-A158-01A-11R-A12D-07
4	0	0.933262132633603	k_4	BRCA	TCGA-LL-A7SZ-01A-32R-A352-07
1	0	0.990506442585208	k_4	BRCA	TCGA-A8-A0A4-01A-11R-A00Z-07
2	0	0.984307429880249	k_4	BRCA	TCGA-BH-A0HU-01A-11R-A034-07
2	0	0.984307429880249	k_4	BRCA	TCGA-LD-A7W6-01A-81R-A352-07
1	0	0.990506442585208	k_4	BRCA	TCGA-A2-A0D3-01A-11R-A115-07
3	0.494966258725939	0.12479548274921	k_4	BRCA	TCGA-OL-A66I-01A-21R-A29R-07
2	0	0.984307429880249	k_4	BRCA	TCGA-E9-A2JS-01A-11R-A180-07
1	0	0.990506442585208	k_4	BRCA	TCGA-D8-A1XU-01A-11R-A14M-07
1	0	0.990506442585208	k_4	BRCA	TCGA-B6-A1KI-01A-11R-A14M-07
1	0	0.990506442585208	k_4	BRCA	TCGA-B6-A0WV-01A-11R-A109-07
1	0.0707202712709103	0.967783563704099	k_4	BRCA	TCGA-E9-A249-01A-11R-A169-07
1	0.294726380558906	0.807057064613781	k_4	BRCA	TCGA-EW-A2FV-01A-11R-A17B-07
1	0	0.990506442585208	k_4	BRCA	TCGA-A8-A06N-01A-11R-A00Z-07
1	0	0.990506442585208	k_4	BRCA	TCGA-BH-A1FJ-01A-11R-A13Q-07
2	0	0.984307429880249	k_4	BRCA	TCGA-AN-A049-01A-21R-A00Z-07
1	0	0.990506442585208	k_4	BRCA	TCGA-BH-A0H3-01A-11R-A12P-07
2	0	0.984307429880249	k_4	BRCA	TCGA-BH-A0E2-01A-11R-A056-07
1	0	0.990506442585208	k_4	BRCA	TCGA-A8-A09D-01A-11R-A00Z-07
3	0	0.959065267845201	k_4	BRCA	TCGA-BH-A6R9-01A-21R-A32P-07
2	0	0.984307429880249	k_4	BRCA	TCGA-AO-A12B-01A-11R-A10J-07
2	0	0.984307429880249	k_4	BRCA	TCGA-A2-A0D4-01A-11R-A00Z-07
1	0	0.990506442585208	k_4	BRCA	TCGA-A2-A0YD-01A-11R-A109-07
1	0	0.990506442585208	k_4	BRCA	TCGA-AC-A2BM-01A-11R-A21T-07
2	0	0.984307429880249	k_4	BRCA	TCGA-AO-A125-01A-11R-A10J-07
1	0	0.990506442585208	k_4	BRCA	TCGA-B6-A0X4-01A-11R-A109-07
1	0	0.990506442585208	k_4	BRCA	TCGA-A8-A0A6-01A-12R-A056-07
2	0	0.984307429880249	k_4	BRCA	TCGA-A2-A0EP-01A-52R-A22U-07
2	0	0.984307429880249	k_4	BRCA	TCGA-B6-A0RO-01A-22R-A084-07
1	0	0.990506442585208	k_4	BRCA	TCGA-BH-A18N-01A-11R-A12D-07
1	0	0.990506442585208	k_4	BRCA	TCGA-A8-A090-01A-11R-A00Z-07
2	0.104610238934576	0.951415997291779	k_4	BRCA	TCGA-A2-A0EQ-01A-11R-A034-07
1	0	0.990506442585208	k_4	BRCA	TCGA-BH-A0DV-01A-21R-A12P-07
2	0	0.984307429880249	k_4	BRCA	TCGA-AR-A1AM-01A-41R-A22K-07
3	0	0.959065267845201	k_4	BRCA	TCGA-A2-A0YM-01A-11R-A109-07
1	0	0.990506442585208	k_4	BRCA	TCGA-AR-A24U-01A-11R-A169-07
2	0	0.984307429880249	k_4	BRCA	TCGA-A2-A0T4-01A-31R-A084-07
3	0	0.959065267845201	k_4	BRCA	TCGA-EW-A3U0-01A-11R-A22K-07
4	0.486621203717457	0.379634870706939	k_4	BRCA	TCGA-BH-A18G-01A-11R-A12D-07
2	0	0.984307429880249	k_4	BRCA	TCGA-LQ-A4E4-01A-11R-A266-07
1	0	0.990506442585208	k_4	BRCA	TCGA-AC-A23E-01A-11R-A157-07
2	0	0.984307429880249	k_4	BRCA	TCGA-BH-A0HF-01A-11R-A056-07
3	0	0.959065267845201	k_4	BRCA	TCGA-EW-A1OW-01A-21R-A144-07
1	0	0.990506442585208	k_4	BRCA	TCGA-A8-A07E-01A-11R-A034-07
2	0	0.984307429880249	k_4	BRCA	TCGA-E9-A245-01A-22R-A16F-07
4	0.00570387886873057	0.932241178533771	k_4	BRCA	TCGA-B6-A0RH-01A-21R-A115-07
1	0.261792235527828	0.84139377497277	k_4	BRCA	TCGA-AO-A0J8-01A-21R-A034-07
3	0	0.959065267845201	k_4	BRCA	TCGA-BH-A0DL-01A-11R-A115-07
3	0	0.959065267845201	k_4	BRCA	TCGA-E9-A3QA-01A-61R-A22K-07
1	0	0.990506442585208	k_4	BRCA	TCGA-AR-A24L-01A-11R-A169-07
2	0	0.984307429880249	k_4	BRCA	TCGA-D8-A3Z6-01A-11R-A239-07
2	0	0.984307429880249	k_4	BRCA	TCGA-A2-A25D-01A-12R-A16F-07
1	0	0.990506442585208	k_4	BRCA	TCGA-GM-A2DI-01A-31R-A18M-07
3	0	0.959065267845201	k_4	BRCA	TCGA-A7-A13D-01A-13R-A12P-07
1	0	0.990506442585208	k_4	BRCA	TCGA-AR-A1AU-01A-11R-A12P-07
2	0.0227073461668971	0.979830343681592	k_4	BRCA	TCGA-AO-A03R-01A-21R-A034-07
2	0	0.984307429880249	k_4	BRCA	TCGA-D8-A1X6-01A-11R-A14M-07
2	0.469227191301282	0.44119693702357	k_4	BRCA	TCGA-A8-A07L-01A-11R-A00Z-07
4	0	0.933262132633603	k_4	BRCA	TCGA-LL-A5YO-01A-21R-A28M-07
2	0	0.984307429880249	k_4	BRCA	TCGA-BH-A0C0-01A-21R-A056-07
2	0	0.984307429880249	k_4	BRCA	TCGA-S3-AA12-01A-11R-A41B-07
1	0	0.990506442585208	k_4	BRCA	TCGA-E2-A15D-01A-11R-A115-07
2	0	0.984307429880249	k_4	BRCA	TCGA-E9-A295-01A-11R-A16F-07
2	0	0.984307429880249	k_4	BRCA	TCGA-E9-A227-01A-11R-A157-07
3	0	0.959065267845201	k_4	BRCA	TCGA-BH-A1FC-01A-11R-A13Q-07
2	0	0.984307429880249	k_4	BRCA	TCGA-AC-A3BB-01A-21R-A19W-07
3	0.353852605902089	0.662410830073305	k_4	BRCA	TCGA-C8-A26X-01A-31R-A16F-07
2	0	0.984307429880249	k_4	BRCA	TCGA-AR-A2LL-01A-11R-A180-07
2	0	0.984307429880249	k_4	BRCA	TCGA-EW-A1P5-01A-11R-A144-07
2	0	0.984307429880249	k_4	BRCA	TCGA-BH-A18J-01A-11R-A12D-07
3	0	0.959065267845201	k_4	BRCA	TCGA-D8-A13Z-01A-11R-A115-07
4	0	0.933262132633603	k_4	BRCA	TCGA-B6-A401-01A-11R-A239-07
1	0	0.990506442585208	k_4	BRCA	TCGA-AO-A0JJ-01A-11R-A056-07
1	0.0370441918436482	0.98189490677607	k_4	BRCA	TCGA-E9-A243-01A-21R-A169-07
3	0	0.959065267845201	k_4	BRCA	TCGA-C8-A134-01A-11R-A115-07
4	0.484884320138187	0.393646328897763	k_4	BRCA	TCGA-B6-A0I2-01A-11R-A034-07
1	0	0.990506442585208	k_4	BRCA	TCGA-A7-A4SC-01A-12R-A266-07
3	0	0.959065267845201	k_4	BRCA	TCGA-AR-A0TP-01A-11R-A084-07
4	0	0.933262132633603	k_4	BRCA	TCGA-AC-A3QP-01A-11R-A22U-07
2	0	0.984307429880249	k_4	BRCA	TCGA-A2-A0CW-01A-21R-A115-07
3	0	0.959065267845201	k_4	BRCA	TCGA-AN-A04D-01A-21R-A034-07
2	0	0.984307429880249	k_4	BRCA	TCGA-BH-A0E1-01A-11R-A056-07
1	0	0.990506442585208	k_4	BRCA	TCGA-E9-A1R7-01A-11R-A14M-07
2	0	0.984307429880249	k_4	BRCA	TCGA-E2-A1BD-01A-11R-A12P-07
1	0	0.990506442585208	k_4	BRCA	TCGA-E9-A1R3-01A-31R-A14M-07
3	0	0.959065267845201	k_4	BRCA	TCGA-D8-A142-01A-11R-A115-07
4	0	0.933262132633603	k_4	BRCA	TCGA-OL-A66O-01A-11R-A31O-07
4	0.0336107723791534	0.924615052147326	k_4	BRCA	TCGA-GM-A3XG-01A-31R-A24H-07
2	0	0.984307429880249	k_4	BRCA	TCGA-AC-A7VB-01A-11R-A352-07
1	0	0.990506442585208	k_4	BRCA	TCGA-A2-A0ET-01A-31R-A034-07
2	0	0.984307429880249	k_4	BRCA	TCGA-PE-A5DC-01A-12R-A27Q-07
2	0	0.984307429880249	k_4	BRCA	TCGA-GM-A4E0-01A-12R-A266-07
1	0	0.990506442585208	k_4	BRCA	TCGA-BH-A1F5-01A-12R-A13Q-07
1	0	0.990506442585208	k_4	BRCA	TCGA-LL-A442-01A-11R-A24H-07
1	0	0.990506442585208	k_4	BRCA	TCGA-BH-A0HK-01A-11R-A056-07
1	0	0.990506442585208	k_4	BRCA	TCGA-A2-A0T6-01A-11R-A084-07
3	0	0.959065267845201	k_4	BRCA	TCGA-A8-A07U-01A-11R-A034-07
1	0	0.990506442585208	k_4	BRCA	TCGA-AR-A24T-01A-11R-A169-07
3	0	0.959065267845201	k_4	BRCA	TCGA-S3-AA0Z-01A-11R-A41B-07
1	0	0.990506442585208	k_4	BRCA	TCGA-E2-A15A-01A-11R-A12D-07
2	0	0.984307429880249	k_4	BRCA	TCGA-C8-A273-01A-11R-A16F-07
4	0	0.933262132633603	k_4	BRCA	TCGA-E2-A1LH-01A-11R-A14D-07
1	0.242323869865723	0.85915449482753	k_4	BRCA	TCGA-A8-A093-01A-11R-A00Z-07
2	0	0.984307429880249	k_4	BRCA	TCGA-E9-A1N6-01A-11R-A144-07
3	0	0.959065267845201	k_4	BRCA	TCGA-A8-A08X-01A-21R-A00Z-07
1	0	0.990506442585208	k_4	BRCA	TCGA-D8-A1XD-01A-11R-A14D-07
2	0	0.984307429880249	k_4	BRCA	TCGA-A8-A06Z-01A-11R-A00Z-07
1	0	0.990506442585208	k_4	BRCA	TCGA-C8-A274-01A-11R-A16F-07
3	0	0.959065267845201	k_4	BRCA	TCGA-A1-A0SK-01A-12R-A084-07
1	0	0.990506442585208	k_4	BRCA	TCGA-A8-A086-01A-11R-A00Z-07
2	0	0.984307429880249	k_4	BRCA	TCGA-GM-A3NY-01A-11R-A21T-07
2	0	0.984307429880249	k_4	BRCA	TCGA-E2-A15H-01A-11R-A12D-07
1	0	0.990506442585208	k_4	BRCA	TCGA-AO-A12E-01A-11R-A10J-07
4	0	0.933262132633603	k_4	BRCA	TCGA-LL-A5YL-01A-12R-A29R-07
3	0	0.959065267845201	k_4	BRCA	TCGA-E2-A14Y-01A-21R-A12D-07
2	0	0.984307429880249	k_4	BRCA	TCGA-BH-A8FZ-01A-11R-A352-07
1	0	0.990506442585208	k_4	BRCA	TCGA-D8-A1JC-01A-11R-A13Q-07
2	0	0.984307429880249	k_4	BRCA	TCGA-BH-A0BC-01A-22R-A084-07
1	0	0.990506442585208	k_4	BRCA	TCGA-D8-A1J8-01A-11R-A13Q-07
2	0.00570387886873057	0.983425750734802	k_4	BRCA	TCGA-A8-A0A7-01A-11R-A00Z-07
1	0	0.990506442585208	k_4	BRCA	TCGA-C8-A3M7-01A-12R-A21T-07
4	0	0.933262132633603	k_4	BRCA	TCGA-E9-A1RG-01A-11R-A14D-07
2	0	0.984307429880249	k_4	BRCA	TCGA-EW-A6SD-01A-12R-A33J-07
1	0	0.990506442585208	k_4	BRCA	TCGA-B6-A0IM-01A-11R-A034-07
2	0	0.984307429880249	k_4	BRCA	TCGA-5L-AAT0-01A-12R-A41B-07
3	0	0.959065267845201	k_4	BRCA	TCGA-B6-A0WX-01A-11R-A109-07
1	0	0.990506442585208	k_4	BRCA	TCGA-BH-A0EI-01A-11R-A115-07
2	0.104610238934576	0.944728655529815	k_4	BRCA	TCGA-A8-A06Y-01A-21R-A00Z-07
1	0	0.990506442585208	k_4	BRCA	TCGA-AN-A0FN-01A-11R-A034-07
1	0	0.990506442585208	k_4	BRCA	TCGA-A2-A0EU-01A-22R-A056-07
1	0	0.990506442585208	k_4	BRCA	TCGA-AC-A2B8-01A-11R-A17B-07
2	0	0.984307429880249	k_4	BRCA	TCGA-BH-A0B2-01A-11R-A10J-07
2	0	0.985445256209871	k_2	BRCA	TCGA-EW-A1PB-01A-11R-A144-07
1	0	0.994382884065527	k_2	BRCA	TCGA-E2-A10E-01A-21R-A10J-07
1	0	0.994382884065527	k_2	BRCA	TCGA-D8-A1JB-01A-11R-A13Q-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AR-A5QN-01A-12R-A28M-07
2	0	0.985445256209871	k_2	BRCA	TCGA-LL-A50Y-01A-11R-A266-07
2	0	0.985445256209871	k_2	BRCA	TCGA-OL-A5RY-01A-21R-A28M-07
2	0	0.985445256209871	k_2	BRCA	TCGA-B6-A0I5-01A-11R-A034-07
1	0	0.994382884065527	k_2	BRCA	TCGA-D8-A141-01A-11R-A115-07
1	0	0.994382884065527	k_2	BRCA	TCGA-E2-A14Q-01A-11R-A12D-07
1	0	0.994382884065527	k_2	BRCA	TCGA-B6-A0I8-01A-11R-A034-07
1	0	0.994382884065527	k_2	BRCA	TCGA-A8-A09X-01A-11R-A00Z-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AR-A0TS-01A-11R-A115-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AO-A03O-01A-11R-A00Z-07
1	0	0.994382884065527	k_2	BRCA	TCGA-C8-A12Q-01A-11R-A115-07
1	0	0.994382884065527	k_2	BRCA	TCGA-A8-A09M-01A-11R-A00Z-07
2	0	0.985445256209871	k_2	BRCA	TCGA-E2-A1LL-01A-11R-A144-07
2	0	0.985445256209871	k_2	BRCA	TCGA-B6-A3ZX-01A-11R-A239-07
1	0	0.994382884065527	k_2	BRCA	TCGA-BH-A0AU-01A-11R-A12P-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AR-A0TY-01A-12R-A115-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AC-A3HN-01A-11R-A213-07
1	0	0.994382884065527	k_2	BRCA	TCGA-A2-A04V-01A-21R-A034-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AR-A24Q-01A-12R-A169-07
1	0	0.994382884065527	k_2	BRCA	TCGA-E9-A226-01A-21R-A157-07
1	0	0.994382884065527	k_2	BRCA	TCGA-E2-A153-01A-12R-A12D-07
1	0	0.994382884065527	k_2	BRCA	TCGA-BH-A0HO-01A-11R-A034-07
2	0	0.985445256209871	k_2	BRCA	TCGA-LL-A441-01A-11R-A24H-07
1	0	0.994382884065527	k_2	BRCA	TCGA-A8-A07J-01A-11R-A00Z-07
2	0	0.985445256209871	k_2	BRCA	TCGA-A2-A0CQ-01A-21R-A034-07
2	0.520675531257233	0.865072297246619	k_2	BRCA	TCGA-C8-A1HJ-01A-11R-A13Q-07
1	0	0.994382884065527	k_2	BRCA	TCGA-C8-A26W-01A-11R-A16F-07
2	0	0.985445256209871	k_2	BRCA	TCGA-E2-A574-01A-11R-A29R-07
1	0	0.994382884065527	k_2	BRCA	TCGA-E9-A1RA-01A-11R-A14D-07
2	0.277839573958309	0.941353281245254	k_2	BRCA	TCGA-E9-A54X-01A-11R-A266-07
1	0	0.994382884065527	k_2	BRCA	TCGA-EW-A1J5-01A-11R-A13Q-07
1	0	0.994382884065527	k_2	BRCA	TCGA-A8-A099-01A-11R-A00Z-07
1	0	0.994382884065527	k_2	BRCA	TCGA-BH-A0DH-01A-11R-A084-07
1	0	0.994382884065527	k_2	BRCA	TCGA-XX-A89A-01A-11R-A36F-07
1	0	0.994382884065527	k_2	BRCA	TCGA-A8-A076-01A-21R-A00Z-07
2	0.246858514660358	0.948233274174712	k_2	BRCA	TCGA-BH-A0BG-01A-11R-A115-07
1	0	0.994382884065527	k_2	BRCA	TCGA-A8-A07B-01A-11R-A00Z-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AR-A1AP-01A-11R-A12P-07
1	0	0.994382884065527	k_2	BRCA	TCGA-BH-A1F2-01A-31R-A13Q-07
1	0	0.994382884065527	k_2	BRCA	TCGA-EW-A1IW-01A-11R-A13Q-07
2	0	0.985445256209871	k_2	BRCA	TCGA-OL-A66H-01A-11R-A29R-07
1	0	0.994382884065527	k_2	BRCA	TCGA-A7-A6VX-01A-12R-A33J-07
2	0	0.985445256209871	k_2	BRCA	TCGA-E2-A1LA-01A-11R-A144-07
1	0	0.994382884065527	k_2	BRCA	TCGA-A2-A3KC-01A-11R-A213-07
2	0.999584463931399	0.0607142359186137	k_2	BRCA	TCGA-A2-A0YJ-01A-11R-A109-07
2	0	0.985445256209871	k_2	BRCA	TCGA-A2-A3XV-01A-21R-A239-07
1	0	0.994382884065527	k_2	BRCA	TCGA-BH-A1FU-01A-11R-A14D-07
2	0	0.985445256209871	k_2	BRCA	TCGA-AN-A0FD-01A-11R-A034-07
1	0	0.994382884065527	k_2	BRCA	TCGA-E2-A1IH-01A-11R-A13Q-07
1	0	0.994382884065527	k_2	BRCA	TCGA-E2-A1B0-01A-11R-A12P-07
1	0	0.994382884065527	k_2	BRCA	TCGA-B6-A0WS-01A-11R-A115-07
1	0	0.994382884065527	k_2	BRCA	TCGA-A7-A26J-01A-11R-A169-07
1	0	0.994382884065527	k_2	BRCA	TCGA-A8-A08Z-01A-21R-A00Z-07
2	0	0.985445256209871	k_2	BRCA	TCGA-E2-A1B6-01A-31R-A12P-07
1	0	0.994382884065527	k_2	BRCA	TCGA-E9-A1RH-01A-21R-A169-07
1	0	0.994382884065527	k_2	BRCA	TCGA-C8-A3M8-01A-11R-A213-07
1	0	0.994382884065527	k_2	BRCA	TCGA-D8-A1XR-01A-11R-A14M-07
1	0	0.994382884065527	k_2	BRCA	TCGA-S3-AA14-01A-11R-A41B-07
1	0	0.994382884065527	k_2	BRCA	TCGA-A2-A0EV-01A-11R-A034-07
1	0	0.994382884065527	k_2	BRCA	TCGA-E2-A106-01A-11R-A10J-07
1	0.26034062501245	0.951236161011041	k_2	BRCA	TCGA-A2-A0CX-01A-21R-A00Z-07
1	0.373343321079854	0.920609452422086	k_2	BRCA	TCGA-AC-A3YI-01A-21R-A239-07
1	0	0.994382884065527	k_2	BRCA	TCGA-BH-A0H9-01A-11R-A056-07
2	0	0.985445256209871	k_2	BRCA	TCGA-A2-A0T2-01A-11R-A084-07
2	0	0.985445256209871	k_2	BRCA	TCGA-E2-A576-01A-11R-A31O-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AQ-A0Y5-01A-11R-A14M-07
1	0	0.994382884065527	k_2	BRCA	TCGA-A7-A0D9-01A-31R-A056-07
1	0	0.994382884065527	k_2	BRCA	TCGA-E2-A1IG-01A-11R-A144-07
1	0.994149171480893	0.152849976392041	k_2	BRCA	TCGA-D8-A1XK-01A-21R-A14M-07
1	0	0.994382884065527	k_2	BRCA	TCGA-BH-A0C1-01B-11R-A12D-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AC-A2FK-01A-12R-A180-07
1	0	0.994382884065527	k_2	BRCA	TCGA-A8-A094-01A-11R-A00Z-07
1	0	0.994382884065527	k_2	BRCA	TCGA-E2-A15R-01A-11R-A115-07
1	0	0.994382884065527	k_2	BRCA	TCGA-A7-A13F-01A-11R-A12P-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AO-A0JA-01A-11R-A056-07
2	0	0.985445256209871	k_2	BRCA	TCGA-A2-A0T0-01A-22R-A084-07
1	0	0.994382884065527	k_2	BRCA	TCGA-D8-A27L-01A-11R-A16F-07
1	0	0.994382884065527	k_2	BRCA	TCGA-BH-A1ET-01A-11R-A137-07
1	0	0.994382884065527	k_2	BRCA	TCGA-E2-A14X-01A-11R-A115-07
1	0	0.994382884065527	k_2	BRCA	TCGA-A2-A0CT-01A-31R-A056-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AC-A8OS-01A-12R-A41B-07
1	0	0.994382884065527	k_2	BRCA	TCGA-BH-A202-01A-11R-A14M-07
2	0	0.985445256209871	k_2	BRCA	TCGA-AQ-A54N-01A-11R-A266-07
2	0	0.985445256209871	k_2	BRCA	TCGA-A2-A04P-01A-31R-A034-07
2	0	0.985445256209871	k_2	BRCA	TCGA-GM-A5PV-01A-11R-A28M-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AN-A0XS-01A-22R-A109-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AR-A0TW-01A-11R-A084-07
1	0	0.994382884065527	k_2	BRCA	TCGA-D8-A1JU-01A-11R-A13Q-07
1	0	0.994382884065527	k_2	BRCA	TCGA-XX-A899-01A-11R-A36F-07
2	0	0.985445256209871	k_2	BRCA	TCGA-E2-A1B4-01A-11R-A12P-07
1	0	0.994382884065527	k_2	BRCA	TCGA-BH-A1EW-01A-11R-A137-07
2	0	0.985445256209871	k_2	BRCA	TCGA-AO-A126-01A-11R-A10J-07
1	0	0.994382884065527	k_2	BRCA	TCGA-A7-A0DC-01A-11R-A00Z-07
1	0	0.994382884065527	k_2	BRCA	TCGA-A1-A0SD-01A-11R-A115-07
2	0	0.985445256209871	k_2	BRCA	TCGA-C8-A12X-01A-11R-A115-07
1	0	0.994382884065527	k_2	BRCA	TCGA-S3-A6ZG-01A-22R-A32P-07
1	0	0.994382884065527	k_2	BRCA	TCGA-D8-A1JL-01A-11R-A13Q-07
2	0	0.985445256209871	k_2	BRCA	TCGA-EW-A424-01A-11R-A24H-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AR-A1AS-01A-11R-A12P-07
1	0	0.994382884065527	k_2	BRCA	TCGA-BH-A1FR-01A-11R-A13Q-07
2	0	0.985445256209871	k_2	BRCA	TCGA-E9-A6HE-01A-11R-A31O-07
2	0	0.985445256209871	k_2	BRCA	TCGA-JL-A3YX-01A-11R-A22U-07
1	0	0.994382884065527	k_2	BRCA	TCGA-BH-A0DQ-01A-11R-A084-07
1	0	0.994382884065527	k_2	BRCA	TCGA-E9-A1RC-01A-11R-A157-07
1	0	0.994382884065527	k_2	BRCA	TCGA-B6-A0RL-01A-11R-A084-07
2	0	0.985445256209871	k_2	BRCA	TCGA-A2-A0CK-01A-11R-A22K-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AN-A0FF-01A-11R-A034-07
1	0	0.994382884065527	k_2	BRCA	TCGA-BH-A0HX-01A-21R-A056-07
1	0	0.994382884065527	k_2	BRCA	TCGA-D8-A1JP-01A-11R-A13Q-07
2	0	0.985445256209871	k_2	BRCA	TCGA-B6-A409-01A-11R-A24H-07
2	0	0.985445256209871	k_2	BRCA	TCGA-LL-A7T0-01A-31R-A352-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AN-A03X-01A-21R-A00Z-07
1	0	0.994382884065527	k_2	BRCA	TCGA-E9-A1QZ-01A-21R-A169-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AO-A1KO-01A-31R-A13Q-07
2	0	0.985445256209871	k_2	BRCA	TCGA-GM-A3XL-01A-11R-A22U-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AN-A0G0-01A-11R-A034-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AR-A1AK-01A-21R-A12P-07
1	0	0.994382884065527	k_2	BRCA	TCGA-A8-A09Z-01A-11R-A00Z-07
2	0	0.985445256209871	k_2	BRCA	TCGA-B6-A0IJ-01A-11R-A034-07
2	0	0.985445256209871	k_2	BRCA	TCGA-C8-A1HG-01A-11R-A137-07
1	0	0.994382884065527	k_2	BRCA	TCGA-BH-A18M-01A-11R-A12D-07
1	0	0.994382884065527	k_2	BRCA	TCGA-E9-A1NG-01A-21R-A14M-07
1	0	0.994382884065527	k_2	BRCA	TCGA-A2-A259-01A-11R-A16F-07
1	0	0.994382884065527	k_2	BRCA	TCGA-BH-A0AZ-01A-21R-A12P-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AR-A2LR-01A-12R-A18M-07
1	0	0.994382884065527	k_2	BRCA	TCGA-B6-A0RP-01A-21R-A084-07
1	0	0.994382884065527	k_2	BRCA	TCGA-BH-A0AV-01A-31R-A115-07
1	0	0.994382884065527	k_2	BRCA	TCGA-3C-AAAU-01A-11R-A41B-07
1	0	0.994382884065527	k_2	BRCA	TCGA-D8-A27G-01A-11R-A16F-07
2	0	0.985445256209871	k_2	BRCA	TCGA-OL-A66J-01A-11R-A29R-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AC-A2FG-01A-11R-A17B-07
1	0	0.994382884065527	k_2	BRCA	TCGA-E2-A155-01A-11R-A12D-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AC-A6IX-01A-12R-A32P-07
1	0	0.994382884065527	k_2	BRCA	TCGA-D8-A1XT-01A-11R-A14M-07
2	0	0.985445256209871	k_2	BRCA	TCGA-AC-A62Y-01A-11R-A29R-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AR-A254-01A-21R-A169-07
2	0	0.985445256209871	k_2	BRCA	TCGA-AO-A0JL-01A-11R-A056-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AR-A24S-01A-11R-A169-07
1	0	0.994382884065527	k_2	BRCA	TCGA-BH-A1EY-01A-11R-A13Q-07
1	0	0.994382884065527	k_2	BRCA	TCGA-BH-A0GY-01A-11R-A056-07
2	0	0.985445256209871	k_2	BRCA	TCGA-B6-A0I6-01A-11R-A034-07
2	0	0.985445256209871	k_2	BRCA	TCGA-AO-A0J9-01A-11R-A034-07
1	0	0.994382884065527	k_2	BRCA	TCGA-BH-A18F-01A-11R-A12D-07
2	0	0.985445256209871	k_2	BRCA	TCGA-A2-A0CY-01A-12R-A034-07
1	0	0.994382884065527	k_2	BRCA	TCGA-D8-A27H-01A-11R-A16F-07
1	0	0.994382884065527	k_2	BRCA	TCGA-A2-A1FV-01A-11R-A13Q-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AN-A0XW-01A-11R-A109-07
1	0	0.994382884065527	k_2	BRCA	TCGA-A2-A0EM-01A-11R-A034-07
1	0.0807931358959112	0.985114423577823	k_2	BRCA	TCGA-AR-A1AI-01A-11R-A12P-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AR-A24Z-01A-11R-A169-07
1	0	0.994382884065527	k_2	BRCA	TCGA-AC-A2FO-01A-11R-A180-07
