cancer	edges	coefficients	type
LUAD	PAX9_CD274	0.0217092684139247	OS
LUAD	PITX1_CD274	-0.141961632406872	OS
LUAD	REL_CD274	0.0234463279294908	OS
LUAD	RXRB_CD274	-0.0263437890343582	OS
LUAD	SIX3_CD274	-0.064435729843554	OS
LUAD	SPZ1_CD274	0.0185373626106081	OS
LUAD	SREBF1_CD274	-0.0367975152396842	OS
LUAD	SREBF2_CD274	-0.00346007463410808	OS
LUAD	STAT3_CD274	-0.108465567288818	OS
LUAD	STAT5A_CD274	0.0416023902446076	OS
LUAD	TBP_CD274	0.00938759556429755	OS
LUAD	TP73_CD274	-0.0020668034199824	OS
LUAD	ZBTB12_CD274	-0.0785801498729057	OS
LUAD	ZFX_CD274	-0.0353422688101785	OS
LUAD	ZNF75D_CD274	0.00244576887544942	OS
LUAD	ATF2_CD274	-0.0188662846243432	OS
LUAD	ATF3_CD274	-0.0610422917701814	OS
LUAD	CREM_CD274	-0.0947330457391965	OS
LUAD	DRGX_CD274	-0.0599704021080453	OS
LUAD	ELF1_CD274	0.0115866809083052	OS
LUAD	ESRRA_CD274	-0.0387230817366569	OS
LUAD	ETV1_CD274	0.0186311002509483	OS
LUAD	FOS_CD274	0.0851689969795386	OS
LUAD	GCM2_CD274	-0.0415089625190832	OS
LUAD	GLIS3_CD274	0.0449889048099407	OS
LUAD	GMEB1_CD274	0.0702788482566027	OS
LUAD	HES6_CD274	0.102356638579082	OS
LUAD	HNF4A_CD274	0.0746354315155136	OS
LUAD	HNF4G_CD274	0.0414439341495185	OS
LUAD	HOXA2_CD274	-0.0762413676091981	OS
LUAD	IRF9_CD274	-0.0229593931476763	OS
LUAD	JDP2_CD274	-0.0125289354356186	OS
LUAD	JUN_CD274	-0.00188950795279941	OS
LUAD	MTF1_CD274	0.0606291079422522	OS
LUAD	MYBL1_CD274	0.0279226861852423	OS
LUAD	NFATC4_CD274	0.0128156716690557	OS
LUAD	NHLH1_CD274	-0.0438967065618466	OS
LUAD	NPAS4_CD274	-0.000756417229438515	OS
LUAD	NR2C1_CD274	-0.00572920684411436	OS
LUAD	NR2E1_CD274	0.0470893056960343	OS
LUAD	NR5A1_CD274	-0.059295277045899	OS
LUAD	OSR1_CD274	0.265940305578167	OS
LUAD	PAX9_CD274	0.0590178635083546	OS
LUAD	PITX1_CD274	-0.228549957770445	OS
LUAD	RARG_CD274	-0.00271892576605449	OS
LUAD	REL_CD274	0.0679457435954691	OS
LUAD	RXRB_CD274	-0.0413680266770135	OS
LUAD	SIX3_CD274	-0.0365835930578328	OS
LUAD	SMAD3_CD274	0.0369022934034252	OS
LUAD	SPZ1_CD274	0.0647680305411115	OS
LUAD	SREBF1_CD274	-0.0864646826329897	OS
LUAD	SREBF2_CD274	-0.0125552075672175	OS
LUAD	STAT3_CD274	-0.149237697530438	OS
LUAD	STAT5A_CD274	0.0627075174660291	OS
LUAD	TBP_CD274	0.0103260483853444	OS
LUAD	TCF7_CD274	-0.0314028684369399	OS
LUAD	TP73_CD274	-0.0566692114999019	OS
LUAD	ZBTB12_CD274	-0.115086261841829	OS
LUAD	ZBTB6_CD274	-0.0211251739369206	OS
LUAD	ZFX_CD274	-0.0470448886679873	OS
LUAD	ZNF75D_CD274	0.054472612654258	OS
LUAD	ATF2_CD274	-0.020680695574035	OS
LUAD	ATF3_CD274	-0.0537642130033175	OS
LUAD	CREM_CD274	-0.0566276934153693	OS
LUAD	DRGX_CD274	-0.0316156624013845	OS
LUAD	ELF1_CD274	0.00699646440885345	OS
LUAD	ESRRA_CD274	-0.0362338511025837	OS
LUAD	ETV1_CD274	0.0184125535303546	OS
LUAD	FOS_CD274	0.0696796487586826	OS
LUAD	GCM2_CD274	-0.00526396929531616	OS
LUAD	GMEB1_CD274	0.0583403390128353	OS
LUAD	HES6_CD274	0.0632502585672843	OS
LUAD	HNF4A_CD274	0.016616309105566	OS
LUAD	HNF4G_CD274	0.0291266509558688	OS
LUAD	HOXA2_CD274	-0.0679340217920127	OS
LUAD	IRF9_CD274	-0.0014130827784891	OS
LUAD	JUN_CD274	-0.00369670174461707	OS
LUAD	MEF2A_CD274	-0.00359176512143922	OS
LUAD	MTF1_CD274	0.0575400268280819	OS
LUAD	MYBL1_CD274	0.0106416212686319	OS
LUAD	NHLH1_CD274	-0.0245227644502341	OS
LUAD	NR2C1_CD274	-0.00932855577427327	OS
LUAD	NR2E1_CD274	0.0226246870144158	OS
LUAD	NR5A1_CD274	-0.0523432487180336	OS
LUAD	OSR1_CD274	0.235036195150868	OS
LUAD	PAX9_CD274	0.0395100952113171	OS
LUAD	PITX1_CD274	-0.174521915766658	OS
LUAD	REL_CD274	0.0399034787759184	OS
LUAD	RXRB_CD274	-0.0318306140688334	OS
LUAD	SIX3_CD274	-0.0588209764930569	OS
LUAD	SPZ1_CD274	0.0356057415061735	OS
LUAD	SREBF1_CD274	-0.0585619302249085	OS
LUAD	SREBF2_CD274	-0.00328360102611808	OS
LUAD	STAT3_CD274	-0.126390354447099	OS
LUAD	STAT5A_CD274	0.0524073260685724	OS
LUAD	TBP_CD274	0.010622495132857	OS
LUAD	TP73_CD274	-0.0226824331212588	OS
LUAD	ZBTB12_CD274	-0.092898540504125	OS
LUAD	ZFX_CD274	-0.0397294084229255	OS
LUAD	ZNF75D_CD274	0.0215058060046777	OS
LUAD	ATF1_CD274	-0.00505456597087914	OS
LUAD	ATF2_CD274	-0.0179757781370628	OS
LUAD	ATF3_CD274	-0.0535806644012204	OS
LUAD	CREB5_CD274	-0.000277496137725772	OS
LUAD	CREM_CD274	-0.102251916061312	OS
LUAD	DRGX_CD274	-0.0727661781501492	OS
LUAD	ELF1_CD274	0.0137834517365473	OS
LUAD	ESRRA_CD274	-0.0386068249627718	OS
LUAD	ETV1_CD274	0.0176043911043162	OS
LUAD	FERD3L_CD274	-0.000456174505461305	OS
LUAD	FOS_CD274	0.0947396376592488	OS
LUAD	GCM2_CD274	-0.0516743509121043	OS
LUAD	GLIS3_CD274	0.06195793072124	OS
LUAD	GMEB1_CD274	0.074377468904178	OS
LUAD	HES6_CD274	0.12370824454349	OS
LUAD	HNF4A_CD274	0.0975475575335726	OS
LUAD	HNF4G_CD274	0.0459415091661539	OS
LUAD	HOXA11_CD274	-0.000143758071482099	OS
LUAD	HOXA2_CD274	-0.0783529470286887	OS
LUAD	IRF9_CD274	-0.0301974473832946	OS
LUAD	JDP2_CD274	-0.0346603622876693	OS
LUAD	JUN_CD274	-0.000375830576178621	OS
LUAD	MTF1_CD274	0.0623763965355374	OS
LUAD	MYBL1_CD274	0.0319013245986196	OS
LUAD	NFATC4_CD274	0.0186939683967648	OS
LUAD	NHLH1_CD274	-0.0475943759083845	OS
LUAD	NPAS4_CD274	-0.0273536176148448	OS
LUAD	NR2C1_CD274	-0.00590607378031804	OS
LUAD	NR2E1_CD274	0.0550586843355958	OS
LUAD	NR5A1_CD274	-0.0630735946400352	OS
LUAD	ONECUT3_CD274	0.00171172522061005	OS
LUAD	OSR1_CD274	0.280286296506263	OS
LUAD	PAX9_CD274	0.0688133216757285	OS
LUAD	PITX1_CD274	-0.246342077154402	OS
LUAD	RARG_CD274	-0.00838316615585326	OS
LUAD	REL_CD274	0.0787234946132773	OS
LUAD	RXRB_CD274	-0.0423216479046275	OS
LUAD	SIX3_CD274	-0.0249559521731515	OS
LUAD	SMAD3_CD274	0.0615096937341451	OS
LUAD	SMAD5_CD274	0.00220295953755213	OS
LUAD	SPZ1_CD274	0.0758943680630251	OS
LUAD	SREBF1_CD274	-0.0973575527676934	OS
LUAD	SREBF2_CD274	-0.0151465080687095	OS
LUAD	STAT3_CD274	-0.15875353435118	OS
LUAD	STAT5A_CD274	0.0634264733577998	OS
LUAD	TBP_CD274	0.00947187533964339	OS
LUAD	TCF7_CD274	-0.0464266355865938	OS
LUAD	TP73_CD274	-0.0698204239994853	OS
LUAD	ZBTB12_CD274	-0.122374580912838	OS
LUAD	ZBTB6_CD274	-0.0325564486313793	OS
LUAD	ZFX_CD274	-0.0486071753948949	OS
LUAD	ZIC1_CD274	-0.00510401457176173	OS
LUAD	ZNF75D_CD274	0.065933832837705	OS
LUAD	ZSCAN31_CD274	-0.00527466563933725	OS
LUAD	ATF2_CD274	-0.0208484514527297	OS
LUAD	ELF1_CD274	0.00339195137654178	OS
LUAD	ESRRA_CD274	-0.0279356438535057	OS
LUAD	ESRRB_CD274	-0.0138580817218825	OS
LUAD	ETV1_CD274	0.0153656168292074	OS
LUAD	FOS_CD274	0.0175397458194183	OS
LUAD	GMEB1_CD274	0.0126654059862208	OS
LUAD	HES6_CD274	0.0116435757719379	OS
LUAD	HOXA2_CD274	-0.0436702386912526	OS
LUAD	MEF2A_CD274	-0.00803430842581437	OS
LUAD	MTF1_CD274	0.0626885693566817	OS
LUAD	NR2C1_CD274	-0.0268219520678823	OS
LUAD	NR5A1_CD274	-0.0202599361493425	OS
LUAD	OSR1_CD274	0.169372404512404	OS
LUAD	PAX9_CD274	0.0115705419432832	OS
LUAD	PITX1_CD274	-0.105026590604868	OS
LUAD	RXRB_CD274	-0.0235319210967618	OS
LUAD	SIX3_CD274	-0.0562352283078522	OS
LUAD	SREBF1_CD274	-0.000974100775657327	OS
LUAD	SREBF2_CD274	-0.0101077000900805	OS
LUAD	STAT3_CD274	-0.0843097708966847	OS
LUAD	STAT5A_CD274	0.0129887158317747	OS
LUAD	TBP_CD274	0.00131902380853909	OS
LUAD	ZBTB12_CD274	-0.0567779234761767	OS
LUAD	ZFX_CD274	-0.027579182749471	OS
LUAD	ATF1_CD274	-0.00988127343505804	OS
LUAD	ATF2_CD274	-0.0173202988585705	OS
LUAD	ATF3_CD274	-0.0489978134053899	OS
LUAD	BSX_CD274	0.00369277859543969	OS
LUAD	CREB5_CD274	-0.000566799242965347	OS
LUAD	CREM_CD274	-0.104752112847265	OS
LUAD	DRGX_CD274	-0.0772746566594101	OS
LUAD	ELF1_CD274	0.0146803476579657	OS
LUAD	ESRRA_CD274	-0.0374895210873456	OS
LUAD	ETV1_CD274	0.0167968022082307	OS
LUAD	FERD3L_CD274	-0.00249341184914601	OS
LUAD	FOS_CD274	0.0984426687282769	OS
LUAD	GCM2_CD274	-0.0558379543980934	OS
LUAD	GLIS3_CD274	0.0694532931339066	OS
LUAD	GMEB1_CD274	0.0771216594609398	OS
LUAD	HES6_CD274	0.13432689815516	OS
LUAD	HNF4A_CD274	0.10849181684986	OS
LUAD	HNF4G_CD274	0.0479997985543555	OS
LUAD	HOXA11_CD274	-0.00963348301298198	OS
LUAD	HOXA2_CD274	-0.0783255832083333	OS
LUAD	HOXB9_CD274	-0.000383553203658766	OS
LUAD	IRF9_CD274	-0.0323225139471575	OS
LUAD	JDP2_CD274	-0.0450550463133284	OS
LUAD	JUN_CD274	-0.000624956988832048	OS
LUAD	MTF1_CD274	0.0635041527963142	OS
LUAD	MYBL1_CD274	0.0334433034852753	OS
LUAD	NFATC4_CD274	0.0204626112419361	OS
LUAD	NHLH1_CD274	-0.049499810243027	OS
LUAD	NPAS4_CD274	-0.0384741946362421	OS
LUAD	NR2C1_CD274	-0.00571912284026032	OS
LUAD	NR2E1_CD274	0.0592264643289572	OS
LUAD	NR5A1_CD274	-0.0658762886755866	OS
LUAD	ONECUT3_CD274	0.00562716029961245	OS
LUAD	OSR1_CD274	0.287224781137974	OS
LUAD	PAX9_CD274	0.0726070408964344	OS
LUAD	PITX1_CD274	-0.255882724240656	OS
LUAD	RARG_CD274	-0.0115706115162391	OS
LUAD	REL_CD274	0.0844116880291231	OS
LUAD	RXRB_CD274	-0.0422169016591425	OS
LUAD	SIX3_CD274	-0.0191579361774534	OS
LUAD	SMAD3_CD274	0.0719453387169509	OS
LUAD	SMAD5_CD274	0.00706878958314958	OS
LUAD	SPZ1_CD274	0.0814668784994823	OS
LUAD	SREBF1_CD274	-0.102378314858788	OS
LUAD	SREBF2_CD274	-0.0155002344395511	OS
LUAD	STAT3_CD274	-0.163091964239211	OS
LUAD	STAT5A_CD274	0.0630538786083549	OS
LUAD	TBP_CD274	0.0100482756408287	OS
LUAD	TCF7_CD274	-0.0547254833976044	OS
LUAD	TP73_CD274	-0.0777063009441478	OS
LUAD	ZBTB12_CD274	-0.12671317984414	OS
LUAD	ZBTB6_CD274	-0.0382943964752559	OS
LUAD	ZFX_CD274	-0.0491250546984174	OS
LUAD	ZIC1_CD274	-0.00693994377625686	OS
LUAD	ZNF75D_CD274	0.0724685375809745	OS
LUAD	ZSCAN31_CD274	-0.0092096679569668	OS
LUAD	ATF2_CD274	-0.0213154657917502	OS
LUAD	ATF3_CD274	-0.0454801069948502	OS
LUAD	CREM_CD274	-0.0407102350256931	OS
LUAD	DRGX_CD274	-0.0168496724555611	OS
LUAD	ELF1_CD274	0.00573306254381091	OS
LUAD	ESRRA_CD274	-0.034642567960753	OS
LUAD	ETV1_CD274	0.0187380197584791	OS
LUAD	FOS_CD274	0.0616981596128209	OS
LUAD	GMEB1_CD274	0.0488546428732516	OS
LUAD	HES6_CD274	0.0508310268346572	OS
LUAD	HNF4G_CD274	0.0181290097737258	OS
LUAD	HOXA2_CD274	-0.0635932651327233	OS
LUAD	JUN_CD274	-0.00283771905146955	OS
LUAD	MEF2A_CD274	-0.00170514648007819	OS
LUAD	MTF1_CD274	0.0578603108643272	OS
LUAD	NHLH1_CD274	-0.0141478570764964	OS
LUAD	NR2C1_CD274	-0.0151337624303992	OS
LUAD	NR2E1_CD274	0.0123653134717241	OS
LUAD	NR5A1_CD274	-0.0463712539247861	OS
LUAD	OSR1_CD274	0.222021776511633	OS
LUAD	PAX9_CD274	0.0283056336779812	OS
LUAD	PITX1_CD274	-0.15238096687074	OS
LUAD	REL_CD274	0.028711554343875	OS
LUAD	RXRB_CD274	-0.0274281535993139	OS
LUAD	SIX3_CD274	-0.0632150712946176	OS
LUAD	SPZ1_CD274	0.0242090406622189	OS
LUAD	SREBF1_CD274	-0.0445306431234372	OS
LUAD	SREBF2_CD274	-0.00318864177817743	OS
LUAD	STAT3_CD274	-0.11446849560529	OS
LUAD	STAT5A_CD274	0.0456237660220288	OS
LUAD	TBP_CD274	0.00980707257152749	OS
LUAD	TP73_CD274	-0.00892229086348616	OS
LUAD	ZBTB12_CD274	-0.0836197642708449	OS
LUAD	ZFX_CD274	-0.0368898772591616	OS
LUAD	ZNF75D_CD274	0.0086839736878793	OS
LUAD	ATF2_CD274	-0.0213154657917502	OS
LUAD	ATF3_CD274	-0.0454801069948502	OS
LUAD	CREM_CD274	-0.0407102350256931	OS
LUAD	DRGX_CD274	-0.0168496724555611	OS
LUAD	ELF1_CD274	0.00573306254381091	OS
LUAD	ESRRA_CD274	-0.034642567960753	OS
LUAD	ETV1_CD274	0.0187380197584791	OS
LUAD	FOS_CD274	0.0616981596128209	OS
LUAD	GMEB1_CD274	0.0488546428732516	OS
LUAD	HES6_CD274	0.0508310268346572	OS
LUAD	HNF4G_CD274	0.0181290097737258	OS
LUAD	HOXA2_CD274	-0.0635932651327233	OS
LUAD	JUN_CD274	-0.00283771905146955	OS
LUAD	MEF2A_CD274	-0.00170514648007819	OS
LUAD	MTF1_CD274	0.0578603108643272	OS
LUAD	NHLH1_CD274	-0.0141478570764964	OS
LUAD	NR2C1_CD274	-0.0151337624303992	OS
LUAD	NR2E1_CD274	0.0123653134717241	OS
LUAD	NR5A1_CD274	-0.0463712539247861	OS
LUAD	OSR1_CD274	0.222021776511633	OS
LUAD	PAX9_CD274	0.0283056336779812	OS
LUAD	PITX1_CD274	-0.15238096687074	OS
LUAD	REL_CD274	0.028711554343875	OS
LUAD	RXRB_CD274	-0.0274281535993139	OS
LUAD	SIX3_CD274	-0.0632150712946176	OS
LUAD	SPZ1_CD274	0.0242090406622189	OS
LUAD	SREBF1_CD274	-0.0445306431234372	OS
LUAD	SREBF2_CD274	-0.00318864177817743	OS
LUAD	STAT3_CD274	-0.11446849560529	OS
LUAD	STAT5A_CD274	0.0456237660220288	OS
LUAD	TBP_CD274	0.00980707257152749	OS
LUAD	TP73_CD274	-0.00892229086348616	OS
LUAD	ZBTB12_CD274	-0.0836197642708449	OS
LUAD	ZFX_CD274	-0.0368898772591616	OS
LUAD	ZNF75D_CD274	0.0086839736878793	OS
LUAD	ATF2_CD274	-0.020680695574035	OS
LUAD	ATF3_CD274	-0.0537642130033175	OS
LUAD	CREM_CD274	-0.0566276934153693	OS
LUAD	DRGX_CD274	-0.0316156624013845	OS
LUAD	ELF1_CD274	0.00699646440885345	OS
LUAD	ESRRA_CD274	-0.0362338511025837	OS
LUAD	ETV1_CD274	0.0184125535303546	OS
LUAD	FOS_CD274	0.0696796487586826	OS
LUAD	GCM2_CD274	-0.00526396929531616	OS
LUAD	GMEB1_CD274	0.0583403390128353	OS
LUAD	HES6_CD274	0.0632502585672843	OS
LUAD	HNF4A_CD274	0.016616309105566	OS
LUAD	HNF4G_CD274	0.0291266509558688	OS
LUAD	HOXA2_CD274	-0.0679340217920127	OS
LUAD	IRF9_CD274	-0.0014130827784891	OS
LUAD	JUN_CD274	-0.00369670174461707	OS
LUAD	MEF2A_CD274	-0.00359176512143922	OS
LUAD	MTF1_CD274	0.0575400268280819	OS
LUAD	MYBL1_CD274	0.0106416212686319	OS
LUAD	NHLH1_CD274	-0.0245227644502341	OS
LUAD	NR2C1_CD274	-0.00932855577427327	OS
LUAD	NR2E1_CD274	0.0226246870144158	OS
LUAD	NR5A1_CD274	-0.0523432487180336	OS
LUAD	OSR1_CD274	0.235036195150868	OS
LUAD	PAX9_CD274	0.0395100952113171	OS
LUAD	PITX1_CD274	-0.174521915766658	OS
LUAD	REL_CD274	0.0399034787759184	OS
LUAD	RXRB_CD274	-0.0318306140688334	OS
LUAD	SIX3_CD274	-0.0588209764930569	OS
LUAD	SPZ1_CD274	0.0356057415061735	OS
LUAD	SREBF1_CD274	-0.0585619302249085	OS
LUAD	SREBF2_CD274	-0.00328360102611808	OS
LUAD	STAT3_CD274	-0.126390354447099	OS
LUAD	STAT5A_CD274	0.0524073260685724	OS
LUAD	TBP_CD274	0.010622495132857	OS
LUAD	TP73_CD274	-0.0226824331212588	OS
LUAD	ZBTB12_CD274	-0.092898540504125	OS
LUAD	ZFX_CD274	-0.0397294084229255	OS
LUAD	ZNF75D_CD274	0.0215058060046777	OS
LUAD	ATF2_CD274	-0.0229192511735371	OS
LUAD	ATF3_CD274	-0.0268047420071608	OS
LUAD	CREM_CD274	-0.0133291138068772	OS
LUAD	ELF1_CD274	0.00501953218428189	OS
LUAD	ESRRA_CD274	-0.0310611424954711	OS
LUAD	ESRRB_CD274	-0.00773569609747498	OS
LUAD	ETV1_CD274	0.0187584911210908	OS
LUAD	FOS_CD274	0.0427097821227435	OS
LUAD	GMEB1_CD274	0.0294829470245092	OS
LUAD	HES6_CD274	0.0337823972910988	OS
LUAD	HOXA2_CD274	-0.0554092033027893	OS
LUAD	JUN_CD274	-0.00113189246163725	OS
LUAD	MEF2A_CD274	-0.00318705637920099	OS
LUAD	MTF1_CD274	0.0603858007748657	OS
LUAD	NR2C1_CD274	-0.0219699597449222	OS
LUAD	NR5A1_CD274	-0.0343018436111171	OS
LUAD	OSR1_CD274	0.198173837990371	OS
LUAD	PAX9_CD274	0.0152420666446361	OS
LUAD	PITX1_CD274	-0.124846888841895	OS
LUAD	REL_CD274	0.0133045962470496	OS
LUAD	RXRB_CD274	-0.0251287062204817	OS
LUAD	SIX3_CD274	-0.0630137726755685	OS
LUAD	SPZ1_CD274	0.00606334472017436	OS
LUAD	SREBF1_CD274	-0.0216522399245207	OS
LUAD	SREBF2_CD274	-0.00562622866909599	OS
LUAD	STAT3_CD274	-0.0973496498029451	OS
LUAD	STAT5A_CD274	0.0317151630693658	OS
LUAD	TBP_CD274	0.00655026484760567	OS
LUAD	ZBTB12_CD274	-0.0700594524768117	OS
LUAD	ZFX_CD274	-0.0327621482201311	OS
LUAD	ATF2_CD274	-0.0208951687778274	OS
LUAD	ATF3_CD274	-0.0499748207962131	OS
LUAD	CREM_CD274	-0.0485625142090195	OS
LUAD	DRGX_CD274	-0.0246853205272307	OS
LUAD	ELF1_CD274	0.00614806054718726	OS
LUAD	ESRRA_CD274	-0.0353983287106832	OS
LUAD	ETV1_CD274	0.0183131238726142	OS
LUAD	FOS_CD274	0.0658501747883909	OS
LUAD	GMEB1_CD274	0.054524780442632	OS
LUAD	HES6_CD274	0.0563277657008647	OS
LUAD	HNF4A_CD274	0.00640891463710965	OS
LUAD	HNF4G_CD274	0.0249203474004054	OS
LUAD	HOXA2_CD274	-0.0660989943670756	OS
LUAD	JUN_CD274	-0.00381398998243896	OS
LUAD	MEF2A_CD274	-0.00229510279813243	OS
LUAD	MTF1_CD274	0.0572892715684196	OS
LUAD	MYBL1_CD274	0.00355854781627577	OS
LUAD	NHLH1_CD274	-0.0200838864179313	OS
LUAD	NR2C1_CD274	-0.012089951718998	OS
LUAD	NR2E1_CD274	0.0178465083911501	OS
LUAD	NR5A1_CD274	-0.0496049542900792	OS
LUAD	OSR1_CD274	0.228660158765403	OS
LUAD	PAX9_CD274	0.0333220895991648	OS
LUAD	PITX1_CD274	-0.162956704728117	OS
LUAD	REL_CD274	0.0337966297333579	OS
LUAD	RXRB_CD274	-0.0295213711736226	OS
LUAD	SIX3_CD274	-0.0615344699939218	OS
LUAD	SPZ1_CD274	0.0295588599870787	OS
LUAD	SREBF1_CD274	-0.0517109512106809	OS
LUAD	SREBF2_CD274	-0.00288114956597773	OS
LUAD	STAT3_CD274	-0.120480913955386	OS
LUAD	STAT5A_CD274	0.0495108766538144	OS
LUAD	TBP_CD274	0.0102803540451627	OS
LUAD	TP73_CD274	-0.0156621954376242	OS
LUAD	ZBTB12_CD274	-0.0882723621907229	OS
LUAD	ZFX_CD274	-0.0382668841242772	OS
LUAD	ZNF75D_CD274	0.0147687347383927	OS
LUAD	ATF2_CD274	-0.0213154657917502	OS
LUAD	ATF3_CD274	-0.0454801069948502	OS
LUAD	CREM_CD274	-0.0407102350256931	OS
LUAD	DRGX_CD274	-0.0168496724555611	OS
LUAD	ELF1_CD274	0.00573306254381091	OS
LUAD	ESRRA_CD274	-0.034642567960753	OS
LUAD	ETV1_CD274	0.0187380197584791	OS
LUAD	FOS_CD274	0.0616981596128209	OS
LUAD	GMEB1_CD274	0.0488546428732516	OS
LUAD	HES6_CD274	0.0508310268346572	OS
LUAD	HNF4G_CD274	0.0181290097737258	OS
LUAD	HOXA2_CD274	-0.0635932651327233	OS
LUAD	JUN_CD274	-0.00283771905146955	OS
LUAD	MEF2A_CD274	-0.00170514648007819	OS
LUAD	MTF1_CD274	0.0578603108643272	OS
LUAD	NHLH1_CD274	-0.0141478570764964	OS
LUAD	NR2C1_CD274	-0.0151337624303992	OS
LUAD	NR2E1_CD274	0.0123653134717241	OS
LUAD	NR5A1_CD274	-0.0463712539247861	OS
LUAD	OSR1_CD274	0.222021776511633	OS
LUAD	PAX9_CD274	0.0283056336779812	OS
LUAD	PITX1_CD274	-0.15238096687074	OS
LUAD	REL_CD274	0.028711554343875	OS
LUAD	RXRB_CD274	-0.0274281535993139	OS
LUAD	SIX3_CD274	-0.0632150712946176	OS
LUAD	SPZ1_CD274	0.0242090406622189	OS
LUAD	SREBF1_CD274	-0.0445306431234372	OS
LUAD	SREBF2_CD274	-0.00318864177817743	OS
LUAD	STAT3_CD274	-0.11446849560529	OS
LUAD	STAT5A_CD274	0.0456237660220288	OS
LUAD	TBP_CD274	0.00980707257152749	OS
LUAD	TP73_CD274	-0.00892229086348616	OS
LUAD	ZBTB12_CD274	-0.0836197642708449	OS
LUAD	ZFX_CD274	-0.0368898772591616	OS
LUAD	ZNF75D_CD274	0.0086839736878793	OS
LUAD	ATF2_CD274	-0.0193673580618811	OS
LUAD	ATF3_CD274	-0.0594024078548186	OS
LUAD	CREM_CD274	-0.0725894043872991	OS
LUAD	DRGX_CD274	-0.043061112576585	OS
LUAD	ELF1_CD274	0.00918915385292429	OS
LUAD	ESRRA_CD274	-0.0376836962353958	OS
LUAD	ETV1_CD274	0.018604021751275	OS
LUAD	FOS_CD274	0.0755266223915913	OS
LUAD	GCM2_CD274	-0.0195787187880672	OS
LUAD	GLIS3_CD274	0.0160974292996982	OS
LUAD	GMEB1_CD274	0.0647466244111144	OS
LUAD	HES6_CD274	0.0775811488167178	OS
LUAD	HNF4A_CD274	0.0385164059908431	OS
LUAD	HNF4G_CD274	0.0346647596712615	OS
LUAD	HOXA2_CD274	-0.0712456050243635	OS
LUAD	IRF9_CD274	-0.00980596138811354	OS
LUAD	JUN_CD274	-0.0035790938079366	OS
LUAD	MEF2A_CD274	-0.0026011809147109	OS
LUAD	MTF1_CD274	0.0589916523849178	OS
LUAD	MYBL1_CD274	0.0211437723735876	OS
LUAD	NFATC4_CD274	0.00267927725662781	OS
LUAD	NHLH1_CD274	-0.0331613645476075	OS
LUAD	NR2C1_CD274	-0.00660592596892864	OS
LUAD	NR2E1_CD274	0.0323345305412252	OS
LUAD	NR5A1_CD274	-0.0556937798408463	OS
LUAD	OSR1_CD274	0.247964191935997	OS
LUAD	PAX9_CD274	0.0487941732031771	OS
LUAD	PITX1_CD274	-0.195941556786671	OS
LUAD	REL_CD274	0.0521520796310426	OS
LUAD	RXRB_CD274	-0.0353000053344084	OS
LUAD	SIX3_CD274	-0.0512878994730633	OS
LUAD	SMAD3_CD274	0.00459446694581152	OS
LUAD	SPZ1_CD274	0.0476954720207113	OS
LUAD	SREBF1_CD274	-0.0707488354876963	OS
LUAD	SREBF2_CD274	-0.00663357360389478	OS
LUAD	STAT3_CD274	-0.136672419857561	OS
LUAD	STAT5A_CD274	0.0576485734777595	OS
LUAD	TBP_CD274	0.0112285374215805	OS
LUAD	TCF7_CD274	-0.0087761074707149	OS
LUAD	TP73_CD274	-0.0356700728754307	OS
LUAD	ZBTB12_CD274	-0.102358681135846	OS
LUAD	ZBTB6_CD274	-0.00619992462255409	OS
LUAD	ZFX_CD274	-0.0431689044143546	OS
LUAD	ZNF75D_CD274	0.0346687719482296	OS
LUAD	ATF2_CD274	-0.0208484514527297	OS
LUAD	ELF1_CD274	0.00339195137654178	OS
LUAD	ESRRA_CD274	-0.0279356438535057	OS
LUAD	ESRRB_CD274	-0.0138580817218825	OS
LUAD	ETV1_CD274	0.0153656168292074	OS
LUAD	FOS_CD274	0.0175397458194183	OS
LUAD	GMEB1_CD274	0.0126654059862208	OS
LUAD	HES6_CD274	0.0116435757719379	OS
LUAD	HOXA2_CD274	-0.0436702386912526	OS
LUAD	MEF2A_CD274	-0.00803430842581437	OS
LUAD	MTF1_CD274	0.0626885693566817	OS
LUAD	NR2C1_CD274	-0.0268219520678823	OS
LUAD	NR5A1_CD274	-0.0202599361493425	OS
LUAD	OSR1_CD274	0.169372404512404	OS
LUAD	PAX9_CD274	0.0115705419432832	OS
LUAD	PITX1_CD274	-0.105026590604868	OS
LUAD	RXRB_CD274	-0.0235319210967618	OS
LUAD	SIX3_CD274	-0.0562352283078522	OS
LUAD	SREBF1_CD274	-0.000974100775657327	OS
LUAD	SREBF2_CD274	-0.0101077000900805	OS
LUAD	STAT3_CD274	-0.0843097708966847	OS
LUAD	STAT5A_CD274	0.0129887158317747	OS
LUAD	TBP_CD274	0.00131902380853909	OS
LUAD	ZBTB12_CD274	-0.0567779234761767	OS
LUAD	ZFX_CD274	-0.027579182749471	OS
LUAD	ATF2_CD274	-0.0214277698372397	OS
LUAD	ATF3_CD274	-0.0412130075535137	OS
LUAD	CREM_CD274	-0.0323652373129679	OS
LUAD	DRGX_CD274	-0.00816855644650822	OS
LUAD	ELF1_CD274	0.00528648592590664	OS
LUAD	ESRRA_CD274	-0.0339530858009802	OS
LUAD	ESRRB_CD274	-0.00249200907410747	OS
